 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.12499147	0.12498803	0.12498765	0.12498841	0.12499585	0.12505002	0.12499766	0.12500091
à	0.124939755	0.124895535	0.1248861	0.124903634	0.12494748	0.12518832	0.124948055	0.12529112
o	0.124566406	0.12460842	0.12456688	0.12467432	0.124842316	0.12561478	0.12479423	0.12633261
c	0.11757946	0.11764999	0.11709836	0.118176796	0.12236519	0.15183592	0.121456295	0.133838
e	0.12321075	0.1222508	0.12216176	0.12254103	0.124073416	0.13542806	0.12351786	0.12681626
r	0.1179357	0.11789252	0.117880195	0.11970366	0.123284385	0.13626602	0.12240125	0.14463626
k	0.115287855	0.11522129	0.115396276	0.12607056	0.12465609	0.13253383	0.121187516	0.14964661
è	0.12483019	0.124838665	0.12483086	0.12487772	0.124928616	0.12508436	0.12497733	0.12563229
o	0.105543524	0.10589471	0.105568334	0.106792524	0.10832896	0.112520695	0.11069773	0.24465354
n	0.109938934	0.110757925	0.10985409	0.11082038	0.11441796	0.14365917	0.115625985	0.1849255
t	0.11249131	0.1120654	0.1120725	0.11902764	0.11974209	0.123267055	0.11979984	0.18153425
a	0.101858705	0.10193723	0.10243509	0.14054333	0.13198069	0.1188742	0.11199912	0.19037162
è	0.057877485	0.066061154	0.058450986	0.08764497	0.122932725	0.20105144	0.110664204	0.29531702
n	0.040992454	0.04174967	0.040231064	0.07727649	0.10340461	0.16211481	0.15936637	0.37486452
a	0.056306902	0.05595266	0.05602951	0.08722461	0.09780551	0.07416959	0.12991531	0.44259593
f	0.020006318	0.031985253	0.021132335	0.06519147	0.11868434	0.3069309	0.12652925	0.30954015
ù	0.030924184	0.028431606	0.028758014	0.0751757	0.118272126	0.2346437	0.12279005	0.36100468
r	0.017414983	0.024199607	0.021662287	0.060226813	0.09603328	0.24363196	0.21922748	0.31760353
n	0.007058882	0.0091059385	0.026915018	0.06149826	0.08183365	0.070921704	0.21129641	0.53137016
o	0.02082902	0.022071231	0.021088056	0.050478898	0.06194514	0.07396088	0.15362243	0.5960043
k	0.0047327955	0.013769282	0.006489605	0.02880742	0.06094457	0.07002106	0.37417665	0.44105858
a	0.0053869877	0.0042259223	0.0040529375	0.030259142	0.046228617	0.14765543	0.10282655	0.65936446
k	0.00026782195	0.00063496677	0.00039286003	0.0016898729	0.0042683473	0.01696339	0.6595143	0.31626838
à	0.001276144	0.0013871639	0.0009595477	0.0104670115	0.045442495	0.34029633	0.17038454	0.4297867
n	0.00093933666	0.0025624773	0.008015936	0.016235678	0.0329938	0.0746789	0.5085223	0.35605162
n	0.0009594524	0.0006289285	0.00067656947	0.008240908	0.025352351	0.17901026	0.23713975	0.5479918
i	6.631323e-05	0.00019655682	0.00030917657	0.0030056895	0.009819677	0.03314972	0.796001	0.1574519
r	4.3888806e-05	2.230181e-05	5.2906944e-05	0.00019361287	0.00056589633	0.0077058114	0.6238458	0.36756968
ù	0.0001820136	0.00030560116	0.00046799265	0.0024919496	0.017974218	0.12943171	0.51736385	0.33178267
s	0.000108372726	5.45318e-05	0.00040259535	0.00089332636	0.0018900115	0.015760679	0.71738565	0.26350477
t	0.0002977257	0.00097285496	0.0012321237	0.004340485	0.022238854	0.19849584	0.48472735	0.28769478
i	1.4310914e-05	2.2350847e-05	0.00020908269	0.00076357345	0.0051065353	0.06274604	0.5281269	0.4030112
k	1.3295007e-05	4.9819682e-06	3.1918717e-05	8.4661195e-05	0.00076895906	0.034201138	0.55482423	0.41007078
u	1.0971496e-05	2.7883072e-05	6.1094375e-05	0.0002614746	0.0029583543	0.02457799	0.8407675	0.13133463
</S>	1.1932623e-05	4.3100413e-06	5.0387975e-05	9.987319e-05	0.0011865819	0.029375512	0.7208321	0.2484393
