 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.028568137	0.028568137	0.028569685	0.028568313	0.028570144	0.028573152	0.028578907	0.02856901	0.028568901	0.028585928	0.028573805	0.028569357	0.028568137	0.028568117	0.028568355	0.028574176	0.02858063	0.02856853	0.028568486	0.028571276	0.028569162	0.02859845	0.028568137	0.028568596	0.028575897	0.028568441	0.028568441	0.028568137	0.028568378	0.028570144	0.028568268	0.028568137	0.028568203	0.028568573	0.02857182
m	0.026601393	0.026488628	0.027507674	0.02660385	0.027814668	0.02967935	0.032951575	0.027071789	0.026989935	0.03643627	0.030069044	0.027295712	0.026482506	0.026479274	0.026633682	0.030291611	0.03385038	0.02675531	0.026725972	0.028523544	0.027169365	0.041553725	0.026488084	0.026795981	0.031294066	0.026700048	0.026695507	0.026480243	0.026663348	0.027802385	0.027772956	0.026739372	0.027409088	0.026953429	0.032230176
ì	0.028298695	0.028260376	0.02833821	0.028264323	0.028363908	0.028524758	0.028832387	0.028302472	0.028295737	0.029203251	0.028559467	0.028320681	0.028254706	0.028255438	0.028267039	0.02857974	0.028923335	0.028277889	0.028274503	0.028423913	0.0283104	0.029854668	0.02825531	0.028280156	0.028672166	0.028272454	0.02827213	0.028255181	0.028272044	0.028363345	0.028625827	0.02865712	0.030418657	0.028692758	0.029977005
d	0.026810259	0.026810296	0.027715575	0.026928067	0.027981838	0.029619994	0.032530952	0.02733512	0.027264118	0.035688266	0.029964754	0.027530853	0.026823126	0.026816292	0.026953679	0.03016127	0.033339668	0.02705785	0.027034163	0.028604133	0.027420552	0.040440414	0.026827117	0.027095407	0.031050581	0.027011588	0.027007796	0.026819933	0.026975546	0.027972532	0.027546676	0.026904	0.02694422	0.02701132	0.030002067
e	0.027872542	0.027869374	0.028223436	0.02791451	0.028328821	0.028991194	0.030228917	0.02807339	0.028045706	0.03167173	0.029133765	0.028150534	0.027873775	0.027870266	0.027924199	0.029215276	0.03058795	0.027963791	0.02795579	0.02857779	0.028107014	0.034079097	0.027875094	0.027979733	0.029589329	0.027946707	0.027945472	0.027872264	0.027930293	0.028325189	0.027931381	0.027897283	0.028006	0.027931275	0.028111218
c	0.028541517	0.028541474	0.028545873	0.0285423	0.028548531	0.028556176	0.028572695	0.02854413	0.028543739	0.028592931	0.028557766	0.028544871	0.028541341	0.028543629	0.0285423	0.028558876	0.028577557	0.028542824	0.028542781	0.028550426	0.028544327	0.028629232	0.028541842	0.028542737	0.028563868	0.028542366	0.028542453	0.028541932	0.028542498	0.028547201	0.028578255	0.02855428	0.028677303	0.028644657	0.028975302
i	0.026768407	0.026744746	0.027752677	0.02687217	0.02804924	0.02986956	0.033073135	0.02732708	0.027248112	0.036500916	0.030251574	0.02754643	0.026754787	0.026744481	0.026899882	0.0304684	0.03395595	0.02701349	0.026990747	0.028742353	0.02742284	0.041565817	0.026758544	0.027059386	0.031449243	0.026964648	0.026961029	0.026750319	0.026916983	0.028038884	0.02686971	0.026776718	0.026909221	0.02684596	0.027136562
d	0.02851517	0.028514776	0.028520478	0.028515734	0.028523654	0.028533733	0.02855514	0.02851817	0.02851767	0.028581316	0.028535845	0.028519172	0.028514603	0.028517105	0.028515799	0.02853728	0.028561436	0.028516516	0.02851641	0.028526332	0.028518455	0.02862826	0.02851517	0.02851641	0.028543748	0.028515931	0.028515974	0.028515277	0.028516127	0.028522242	0.028569587	0.028534254	0.028684884	0.028825972	0.029521292
è	0.02651798	0.026493995	0.027657665	0.026642006	0.027998656	0.030079154	0.03368685	0.027167348	0.027076239	0.03746883	0.03051302	0.027420184	0.02650629	0.02649444	0.02667408	0.030758837	0.034668628	0.0268055	0.026779091	0.028793406	0.027277779	0.042908665	0.026510617	0.026858399	0.031866826	0.026748933	0.026744789	0.02650113	0.026694112	0.027986782	0.02666598	0.026553916	0.026804112	0.026629733	0.027046014
t	0.027439361	0.027439509	0.028004473	0.027512733	0.028172247	0.029214822	0.031127285	0.027766218	0.027721938	0.033296756	0.029437264	0.027888635	0.027447423	0.02744355	0.027528457	0.02956443	0.031673048	0.027592799	0.027578657	0.028565332	0.02781957	0.03677447	0.027449977	0.027616682	0.030144753	0.027564375	0.027562164	0.02744552	0.027540935	0.028165929	0.02780115	0.027484974	0.027537407	0.027546104	0.029131113
s	0.025438795	0.025434451	0.02707913	0.025650231	0.027553745	0.030396933	0.035084754	0.026392534	0.026263678	0.03969568	0.03097301	0.026747275	0.025457086	0.025440428	0.025695477	0.03130069	0.03631126	0.02588255	0.02584494	0.028650027	0.026547287	0.045818463	0.025463475	0.02595631	0.032754675	0.025802365	0.025795886	0.025451317	0.025728313	0.027544832	0.026042439	0.026094666	0.028077628	0.028467093	0.033162527
a	0.028553046	0.028552916	0.028561652	0.028554028	0.02856429	0.028580965	0.028613059	0.028557925	0.02855725	0.028652119	0.028584607	0.028559845	0.028553002	0.028552916	0.028554264	0.028586678	0.028622601	0.028555224	0.028555028	0.028570522	0.028558776	0.028721673	0.028553046	0.028555617	0.028596321	0.028554812	0.02855479	0.028552981	0.028554419	0.028564202	0.02855566	0.028553678	0.028555987	0.028557293	0.028568866
m	0.028493213	0.028493345	0.028507717	0.02849593	0.02851557	0.028540818	0.028594151	0.028501976	0.028500736	0.028659431	0.02854611	0.028504498	0.028493017	0.028499257	0.02849604	0.028549658	0.028609885	0.028497757	0.028497519	0.0285224	0.028502716	0.02877608	0.028494496	0.028497605	0.028565783	0.028496364	0.028496562	0.028494736	0.028496584	0.02851187	0.028601373	0.028524775	0.028839795	0.028687915	0.029494332
o	0.028166614	0.028032497	0.02827914	0.028042763	0.028359883	0.028868794	0.029826734	0.028164228	0.02814305	0.030955182	0.028978644	0.028223272	0.028011778	0.028009022	0.028050102	0.029041523	0.030106341	0.02808042	0.028074317	0.028550819	0.02818996	0.032868262	0.028012635	0.028092615	0.02933055	0.028067356	0.028066456	0.02801054	0.028054832	0.028357156	0.028061105	0.028080508	0.028406354	0.02814408	0.028292522
k	0.028467013	0.02846534	0.028475853	0.028467078	0.028482392	0.028501043	0.02854143	0.028471595	0.028470617	0.028590903	0.028504936	0.028473377	0.02846471	0.028470486	0.028467143	0.028507655	0.028553322	0.02846849	0.028468272	0.028486958	0.028472051	0.028679514	0.028466057	0.028468184	0.02851988	0.028467294	0.028467447	0.028466318	0.028467707	0.028479133	0.028575769	0.028510047	0.028868064	0.028992662	0.030301219
a	0.025303923	0.025269488	0.027313763	0.025534565	0.027899588	0.0313483	0.036835223	0.026461313	0.02630156	0.041975584	0.032040548	0.02690241	0.025292864	0.025271952	0.025591651	0.032428846	0.038226582	0.025824878	0.025777673	0.029242374	0.026654387	0.048436243	0.025300736	0.025917925	0.03414289	0.02572443	0.025716936	0.025283774	0.025628012	0.027879158	0.025647612	0.025334384	0.025537798	0.025442062	0.026510555
