 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.099987835	0.09998928	0.09998836	0.099986	0.099985845	0.09998707	0.09998638	0.09999652	0.10008682	0.100005835
ì	0.09993434	0.09993319	0.09993311	0.099936776	0.09993311	0.099936925	0.099934645	0.09996354	0.100213625	0.10028078
s	0.09961696	0.099615596	0.099615894	0.099673904	0.09961939	0.099643335	0.09962585	0.09969307	0.09986343	0.103032574
o	0.0982998	0.09829912	0.098298974	0.09839381	0.09829867	0.09830265	0.098426096	0.09961815	0.11313236	0.09893036
n	0.09951746	0.09951503	0.09951533	0.099528536	0.099523455	0.0995748	0.099538185	0.09968136	0.099941336	0.10366447
t	0.09976796	0.09980146	0.09978738	0.1004451	0.09973911	0.099742316	0.09974117	0.099796355	0.10032685	0.10085231
a	0.09997596	0.09997596	0.09997596	0.0999903	0.09997596	0.099976264	0.09997695	0.099986784	0.10009288	0.100073025
e	0.097908005	0.09789979	0.09790053	0.09791599	0.0979272	0.098093584	0.09797779	0.09844317	0.09927343	0.11666057
k	0.095791124	0.09591691	0.09580647	0.09635515	0.09554282	0.09592781	0.09563617	0.09775252	0.1131342	0.1181369
i	0.09670221	0.096660316	0.09661202	0.097556174	0.09651588	0.09677565	0.09657893	0.09882776	0.11943124	0.104339845
a	0.09421692	0.09416957	0.09416583	0.09431826	0.09418544	0.094361946	0.09422865	0.09516489	0.10204127	0.14314725
t	0.07239701	0.07271164	0.071899846	0.07587402	0.06998663	0.07254912	0.07045729	0.09123988	0.25937447	0.14351015
è	0.08072956	0.08078144	0.08062345	0.08246192	0.080227494	0.08083458	0.08040348	0.08440431	0.1320725	0.21746121
r	0.07601446	0.07572892	0.075759895	0.08551838	0.07587141	0.077317975	0.07637384	0.080853105	0.12462357	0.25193846
a	0.086386465	0.08638047	0.08640975	0.09788653	0.08637849	0.08642081	0.08719868	0.09499844	0.17130683	0.11663356
m	0.07574778	0.075658314	0.07566842	0.076193616	0.07597773	0.07792019	0.076711215	0.08197152	0.091724485	0.2924267
u	0.08984236	0.09020384	0.08993866	0.0946909	0.089192934	0.08962575	0.089504726	0.09518938	0.15972972	0.11208171
i	0.05557462	0.05547029	0.055475913	0.05592164	0.055783577	0.057788458	0.056428354	0.062130455	0.07551386	0.46991286
n	0.04079447	0.043094125	0.041585237	0.058242384	0.0371689	0.040195577	0.037831213	0.05823483	0.24495532	0.39789793
ì	0.06201216	0.062350504	0.062067576	0.09302729	0.060967334	0.06210656	0.06130896	0.0696213	0.18258578	0.28395256
c	0.04624009	0.044708323	0.045445334	0.11176104	0.045286886	0.051516782	0.04756998	0.06834912	0.16739856	0.3717239
h	0.039360948	0.039296195	0.039332338	0.07419778	0.038939998	0.03962045	0.04367923	0.088886544	0.37769964	0.21898688
a	0.094024494	0.09401531	0.0940227	0.09686804	0.094029374	0.09413467	0.09417468	0.09508508	0.10466312	0.13898252
p	0.024302205	0.023574246	0.023665013	0.026732102	0.026390983	0.041935798	0.032998152	0.0673159	0.12606257	0.60702306
à	0.046404555	0.058170877	0.053537305	0.077757016	0.03273426	0.033383958	0.03258568	0.040656105	0.13506296	0.48970732
r	0.031376917	0.029690618	0.033143766	0.08428592	0.03126775	0.041072473	0.03372261	0.07642686	0.23473358	0.40427953
o	0.017359685	0.017686684	0.020582324	0.049623493	0.018049482	0.018281508	0.033260595	0.090324536	0.15224521	0.5825865
n	0.0034140958	0.0030408995	0.0031290913	0.0076892837	0.0037955572	0.0075994874	0.010096246	0.021251684	0.047861706	0.8921219
t	0.024534138	0.029214364	0.032215305	0.036566805	0.01085105	0.010629244	0.009976061	0.018837791	0.17925285	0.64792234
a	0.04258138	0.042381123	0.042777117	0.09575233	0.043066133	0.04707166	0.044102654	0.056714237	0.109833695	0.47571975
s	0.00043636144	0.00021210463	0.0002417755	0.00029237464	0.00043123367	0.0007420189	0.0015523005	0.0032615035	0.025191737	0.9676386
t	0.00133849	0.0012219152	0.0013035788	0.0022469156	0.00086712115	0.0018214134	0.002639643	0.052701794	0.79783595	0.13802327
i	0.017875008	0.0046143834	0.005351342	0.009003699	0.012150514	0.045537215	0.03806647	0.07884964	0.32424408	0.46430764
n	0.00032860562	7.011911e-05	9.09429e-05	9.284605e-05	8.793707e-05	0.00026675567	0.0009106536	0.0027630245	0.061834734	0.9335544
a	0.00061528	0.00034056036	0.00059161085	0.00042391347	0.00026082987	0.0012679717	0.00048603516	0.02132276	0.8979454	0.07674565
g	0.00014394737	5.5233504e-05	8.903891e-05	2.4992676e-05	6.4946056e-05	0.0001957955	0.00042030655	0.0042068856	0.07434432	0.9204545
l	0.0012572607	0.0010101371	0.0016210092	0.0013694782	0.00076418114	0.0014927108	0.0004019924	0.01827724	0.82326716	0.1505388
i	0.00049838267	0.00022768311	0.00042004103	0.00045393602	0.0005950042	0.0029995213	0.0015174169	0.020564418	0.43695846	0.5357651
s	0.00032840332	4.179865e-05	6.1096056e-05	3.8449252e-05	4.339691e-05	0.00025200623	0.00071255246	0.019060416	0.43676192	0.5427
ì	0.00042712243	4.7543577e-05	8.2795144e-05	2.873783e-05	0.00017904435	0.0036812534	0.0040553864	0.033664666	0.059430525	0.898403
a	0.0020880827	0.00065117935	0.0005635001	0.00037123606	0.0007330625	0.001011047	0.0017830943	0.005928295	0.29704472	0.6898258
</S>	0.00024545914	5.8150923e-05	6.47908e-05	2.5144736e-05	5.7347683e-05	0.00021933952	0.00022518498	0.006776003	0.53072196	0.46160662
