 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.049985647	0.049986336	0.049985647	0.049985647	0.050056286	0.04998603	0.049985915	0.050014257	0.050104164	0.04998885	0.049991064	0.04998649	0.04998572	0.049986638	0.04998584	0.04998561	0.04999263	0.049985763	0.04998569	0.05003582
v	0.04967257	0.049022004	0.048904557	0.04886424	0.05043221	0.048868902	0.048867226	0.04950244	0.051474	0.0494425	0.04898275	0.049137674	0.04886961	0.04888602	0.0490189	0.051956974	0.049793344	0.051465087	0.051917784	0.05492123
ò	0.04806638	0.048101675	0.048067518	0.04807071	0.051409155	0.048088316	0.04808109	0.049448073	0.05356174	0.050107125	0.048332177	0.0490657	0.04807731	0.048123296	0.04841307	0.05099263	0.048246264	0.048959393	0.050183717	0.066604674
d	0.043145046	0.04393405	0.04319178	0.043214917	0.08439472	0.043586932	0.043472953	0.066305235	0.09540956	0.046914823	0.048659805	0.044267077	0.043294415	0.04426171	0.04346221	0.043736365	0.043178797	0.043314073	0.04354708	0.04870847
ò	0.048555467	0.048630428	0.048549023	0.04855106	0.056080654	0.04859097	0.048578624	0.05172762	0.060617432	0.049072832	0.04916348	0.04872364	0.04856006	0.048678607	0.04860843	0.049083766	0.04879652	0.048944283	0.04972259	0.050764516
p	0.049383096	0.049410343	0.049384676	0.04938735	0.05192667	0.04939862	0.04939485	0.050428174	0.053586565	0.049739584	0.049583487	0.0495352	0.04939259	0.04942252	0.049433306	0.04974536	0.049424104	0.04949025	0.049642686	0.05229059
o	0.048113458	0.04810314	0.047938425	0.047932245	0.060484324	0.04800225	0.04798083	0.053393766	0.0673991	0.048589844	0.04900439	0.048105124	0.047947057	0.048132107	0.047974754	0.048118856	0.0479991	0.048102703	0.048194174	0.048484415
j	0.04968535	0.049684744	0.049681216	0.049686033	0.050001394	0.049683	0.049683418	0.049811322	0.050217703	0.04995381	0.04970552	0.04981596	0.049692895	0.049686223	0.049729988	0.050176192	0.04976217	0.049908932	0.050094906	0.05333922
u	0.043569226	0.043628335	0.043248344	0.043242075	0.06815577	0.043411944	0.043356206	0.055272188	0.07837037	0.048756626	0.04576206	0.045640755	0.04328214	0.043755	0.044049922	0.049910497	0.044087473	0.04578612	0.04980224	0.07691274
r	0.048047323	0.048067924	0.04804032	0.048046	0.050667074	0.048056927	0.048051424	0.04912185	0.05237838	0.050165385	0.04824697	0.04909154	0.04805608	0.04808513	0.048405066	0.05114587	0.04825856	0.048990708	0.050251078	0.068826444
ì	0.04136148	0.04258815	0.041431595	0.0414672	0.09093219	0.04204794	0.041870337	0.072499335	0.100344144	0.046779674	0.049692336	0.042927504	0.04159293	0.04318419	0.041807488	0.04184007	0.0421855	0.041716363	0.04584391	0.047887668
z	0.046721663	0.046931807	0.046734393	0.04674402	0.06352395	0.046840195	0.046809897	0.054267384	0.07200381	0.04836321	0.04824491	0.047333576	0.046769846	0.047021873	0.04691444	0.047806326	0.046861853	0.047031667	0.04748335	0.055591777
