 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.12497082	0.12497359	0.12497206	0.12512042	0.12500095	0.12499142	0.12497702	0.124993704
g	0.1244798	0.12448568	0.12448996	0.124688044	0.12491714	0.124979585	0.1246192	0.12734058
r	0.124776	0.1248217	0.12478989	0.124846935	0.12506038	0.12566236	0.124809034	0.12523368
a	0.12458208	0.12458436	0.12459006	0.12713349	0.12502226	0.12469342	0.12461164	0.124782704
t	0.1225605	0.12256218	0.12257706	0.12262831	0.12294194	0.12330792	0.12490086	0.13852125
s	0.060226455	0.06166715	0.06558702	0.2790296	0.20789118	0.1121441	0.07326732	0.1401871
a	0.12279411	0.122804694	0.12283758	0.13642955	0.12512404	0.12319658	0.12295675	0.123856656
è	0.1162052	0.11621132	0.11663678	0.11800185	0.12425568	0.127296	0.1261309	0.15526229
n	0.10278287	0.10601359	0.103832945	0.11747104	0.12093035	0.15020728	0.10958288	0.18917908
a	0.104013495	0.10529033	0.10472305	0.2017849	0.1252239	0.11250703	0.106474094	0.1399833
n	0.07883679	0.07940356	0.08071455	0.09081713	0.13084853	0.15209727	0.11098481	0.27629736
g	0.046756353	0.097295485	0.06827113	0.16163194	0.1482365	0.17777587	0.056117527	0.24391524
r	0.06428755	0.06535506	0.06484627	0.08665369	0.118598156	0.11005663	0.086333044	0.40386954
à	0.039077826	0.04174167	0.048358455	0.19169164	0.17047298	0.10697153	0.06807616	0.3336098
m	0.011827435	0.011914487	0.013962665	0.028407278	0.077822134	0.116559215	0.12238771	0.6171191
m	0.0075015305	0.024860758	0.031767953	0.037823945	0.05696126	0.105477266	0.13422753	0.60137975
a	0.037169605	0.03732386	0.03774299	0.114842825	0.06720489	0.06981894	0.26675144	0.36914545
a	0.00018927635	0.00021001563	0.00043635478	0.0013126147	0.0030339633	0.005913891	0.484854	0.50404984
d	2.2367845e-05	2.405597e-05	6.8414345e-05	0.0002121591	0.00093228434	0.002542443	0.8030167	0.19318146
r	0.0006331713	0.001813749	0.0024067461	0.010435563	0.07447483	0.09471303	0.120334454	0.6951885
e	0.00017559447	0.00081563793	0.0015999606	0.007918095	0.021420505	0.1446875	0.42255503	0.40082765
f	2.972334e-05	2.6561958e-05	5.036e-05	0.00015136489	0.0019046374	0.026013745	0.5525587	0.4192649
ù	1.0834412e-05	8.5096704e-05	0.00027708255	0.0010246938	0.006032304	0.03421072	0.61993665	0.3384227
m	0.00010785582	0.00015873597	0.00023714198	0.00086318696	0.002490532	0.011930949	0.804497	0.17971455
m	1.069679e-05	0.000114444105	9.459236e-05	0.00028418822	0.0061013056	0.05733027	0.65202385	0.28404057
u	9.4830636e-07	7.4622308e-06	1.9726527e-05	0.00012293762	0.00115445	0.023461018	0.55214626	0.42308718
</S>	1.1924726e-05	8.933388e-06	3.4805264e-05	8.534177e-05	0.0010315843	0.04264876	0.6237864	0.33239228
