 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.090908125	0.09090805	0.09090805	0.09090805	0.09090805	0.09090805	0.09090805	0.090908125	0.09090847	0.09090847	0.090918526
n	0.088513866	0.088356994	0.088343985	0.088338934	0.08838073	0.088574864	0.088940606	0.08864159	0.110503584	0.0891457	0.09225913
e	0.0895837	0.08958192	0.08958253	0.08958697	0.089601405	0.09021098	0.09107229	0.08998854	0.09187486	0.090240926	0.09867583
v	0.08973511	0.08975223	0.08976229	0.08974353	0.08992962	0.08981155	0.08997986	0.08990945	0.0987444	0.09042325	0.09220873
ò	0.08817174	0.08815412	0.08815466	0.088156745	0.08816778	0.08849982	0.088990696	0.088577844	0.110194355	0.08947692	0.09345533
ì	0.0865323	0.0865494	0.08655904	0.08672774	0.086885095	0.088685796	0.09010308	0.09067449	0.08753936	0.08854118	0.12120255
c	0.08146473	0.08150818	0.081540585	0.082174726	0.08271553	0.08575901	0.085744746	0.09479246	0.08647324	0.08584351	0.15198322
h	0.08944882	0.08940263	0.08939894	0.08942467	0.08944363	0.08955534	0.089894876	0.091800876	0.093645915	0.09162119	0.096363105
a	0.09079727	0.09079741	0.09079761	0.09080073	0.09080385	0.090828165	0.090858035	0.09095083	0.09089936	0.09093154	0.09153523
d	0.08579984	0.08602119	0.08609683	0.08597513	0.08723834	0.086711474	0.08820516	0.087015726	0.111158274	0.08897675	0.10680131
ò	0.08878684	0.088661544	0.08865153	0.08869584	0.08874465	0.08923409	0.089738354	0.090322055	0.097502105	0.090174295	0.099488676
n	0.06841868	0.06852582	0.06857812	0.06926062	0.070120044	0.077985905	0.08372381	0.08563422	0.07668218	0.07775438	0.25331622
t	0.069737084	0.06953753	0.06957367	0.07108507	0.07214227	0.075889304	0.07389619	0.115232386	0.084592395	0.09215502	0.20615904
a	0.09001695	0.09002039	0.09002245	0.09005652	0.09009109	0.09026061	0.09040431	0.09141701	0.09076652	0.090973325	0.095970854
s	0.066050425	0.067415096	0.0678783	0.06713619	0.07481257	0.0698051	0.07625535	0.07282429	0.18460895	0.082320765	0.17089292
