 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.082529075	0.085238144	0.1875487	0.2287515	0.08648538	0.09479362	0.23465352
n	0.14131187	0.14132383	0.14289854	0.14479472	0.14294206	0.14139459	0.14533436
a	0.14196847	0.14199328	0.14333324	0.14423585	0.1421458	0.14205863	0.14426479
a	0.123341374	0.12344719	0.12736271	0.14606743	0.14355907	0.13326466	0.20295753
f	0.05643452	0.057767004	0.075575136	0.09387276	0.2793131	0.066449754	0.3705877
o	0.05659985	0.059836518	0.14251049	0.20612553	0.29865387	0.0734318	0.162842
r	0.05581857	0.056728214	0.095869936	0.11092787	0.305706	0.080840476	0.294109
à	0.035461314	0.063625306	0.14233737	0.15030943	0.24764012	0.119412914	0.24121355
s	0.075470895	0.07529318	0.099314205	0.16245678	0.11242797	0.08491768	0.39011934
o	0.099647604	0.11039514	0.11833427	0.12087175	0.15770146	0.11600973	0.27704003
t	0.014445849	0.017393861	0.12977329	0.20528422	0.110034965	0.1014495	0.42161825
o	0.04672712	0.054250825	0.08002762	0.093902655	0.26297885	0.06861793	0.39349505
t	0.015173613	0.011619276	0.079972655	0.089932315	0.07405629	0.1931499	0.536096
s	0.01665592	0.01668007	0.10839254	0.29225275	0.24114369	0.07580303	0.249072
o	0.013201497	0.027873995	0.2076023	0.27686292	0.14427556	0.119233124	0.21095058
m	0.008118343	0.0033272333	0.008528836	0.00954745	0.030578576	0.25036147	0.6895381
ì	0.002639214	0.0018565889	0.010931453	0.01610518	0.09565969	0.49725923	0.37554866
p	0.0029646864	0.0023852545	0.010658791	0.016479483	0.028570645	0.43483436	0.50410676
à	0.0020342092	0.0039676074	0.07342356	0.2441687	0.059524868	0.21720248	0.39967853
s	0.0018811201	0.004982973	0.030596243	0.0916288	0.066087045	0.30593336	0.4988905
s	0.011008488	0.012636406	0.036238223	0.12973838	0.17693706	0.29322323	0.34021816
i	0.0011707193	0.0009622899	0.001889876	0.0049810763	0.030273655	0.2798821	0.68084025
n	0.00014431158	9.119637e-05	0.00045837005	0.0005950523	0.0040987153	0.58260524	0.41200712
i	0.00031610622	0.0005249567	0.00088490266	0.0015353461	0.0037291928	0.6510387	0.3419708
m	0.00035341366	0.00031575508	0.0017264923	0.0029609553	0.0055728876	0.71450746	0.27456295
è	0.0016917331	0.009936421	0.017221564	0.024482071	0.04177603	0.4193776	0.48551455
r	0.00074464525	0.00030956662	0.0013115784	0.002047109	0.04719838	0.42494598	0.52344275
a	0.00010910718	9.629189e-05	0.0003650056	0.0006112125	0.0110028405	0.48654455	0.501271
</S>	0.00018494687	6.107637e-05	8.7300585e-05	0.00016407855	0.0100762	0.7175572	0.27186924
