 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.07142806	0.071427956	0.071427904	0.071427904	0.071427904	0.071427956	0.07142817	0.07142817	0.071427956	0.071427904	0.07142801	0.071427956	0.07142839	0.07143575
n	0.07160218	0.07017212	0.070154995	0.07018021	0.07015767	0.07025553	0.070528135	0.070486225	0.07020645	0.0711464	0.07515108	0.07081908	0.07230683	0.076833166
ì	0.06995304	0.069922574	0.06991889	0.06998737	0.069937296	0.070150465	0.07078551	0.070671275	0.0700457	0.072053045	0.07074135	0.07004207	0.07154525	0.08424613
c	0.07112319	0.07112362	0.07112362	0.07115228	0.07113008	0.07122359	0.071485065	0.07144368	0.0711766	0.07147595	0.07129383	0.071157	0.07139747	0.073694
h	0.071301535	0.071238734	0.071236886	0.071258135	0.07124243	0.07130882	0.07150849	0.07147233	0.07127673	0.0712869	0.071781136	0.07150446	0.071823925	0.071759455
e	0.07142558	0.071425475	0.071425475	0.07142564	0.07142553	0.07142612	0.071427815	0.0714276	0.0714258	0.071427435	0.071428634	0.071428694	0.07143343	0.07144673
t	0.071123295	0.071124434	0.07113002	0.07112905	0.07112546	0.07114017	0.07112269	0.0711456	0.07112606	0.071182735	0.07150879	0.07125435	0.071560085	0.0743272
o	0.06959653	0.0695719	0.06956553	0.06967431	0.06959473	0.06992999	0.07092887	0.0707489	0.069767185	0.070462435	0.07026397	0.07338509	0.077610284	0.07890028
r	0.07094825	0.07093684	0.07094457	0.07094381	0.0709383	0.070961244	0.07094354	0.0709743	0.070944086	0.07126067	0.071770385	0.07113877	0.07165243	0.07564287
ì	0.069232464	0.06922328	0.06920184	0.06957059	0.06930132	0.07042973	0.07372992	0.07314136	0.06988233	0.069761306	0.07005679	0.072737016	0.076647446	0.07708464
s	0.0705669	0.07057756	0.07057164	0.07072045	0.07060982	0.07107507	0.07242737	0.0721934	0.070852764	0.0710678	0.07077157	0.07062167	0.071024984	0.07691899
o	0.054551657	0.054532684	0.054513633	0.054844573	0.054603163	0.055616304	0.058570188	0.05804447	0.05514124	0.061744567	0.05954421	0.10750686	0.14274861	0.12803783
n	0.07062963	0.07063728	0.07065339	0.07066369	0.07064325	0.07072863	0.07079724	0.07084452	0.07066816	0.07144512	0.071761854	0.07091217	0.07150849	0.07810654
t	0.07127985	0.06906388	0.06898289	0.06981862	0.069206566	0.071751274	0.07893296	0.0776803	0.07051799	0.06910763	0.06937393	0.069530934	0.070529126	0.07422401
a	0.071333304	0.07133271	0.07133206	0.07134321	0.07133505	0.071369566	0.07147255	0.07145406	0.07135263	0.071371414	0.07135465	0.07149535	0.07167842	0.071775004
c	0.06984693	0.06985429	0.06989256	0.06989219	0.06986255	0.069984496	0.06992046	0.07006929	0.06987796	0.070751674	0.07239205	0.07054814	0.0717462	0.085361235
e	0.07018285	0.06928787	0.0692496	0.06970291	0.06937064	0.070761636	0.074801646	0.07408483	0.070086375	0.07007119	0.07110648	0.070579775	0.07274497	0.077969216
r	0.06833575	0.06827249	0.06830739	0.06831625	0.06828191	0.0684261	0.068438895	0.06856689	0.068401836	0.07001993	0.07128523	0.069171496	0.07209999	0.10207586
ò	0.062445443	0.062323645	0.062230904	0.06380867	0.062658675	0.06738428	0.07983543	0.07775708	0.06512126	0.06568076	0.06704619	0.072529286	0.08707436	0.10410391
