 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.111109495	0.11110899	0.111108735	0.111108735	0.11110882	0.11110958	0.11110907	0.11110958	0.11112696
n	0.116264805	0.106718905	0.10464575	0.10469176	0.105414055	0.13369057	0.113677375	0.1058813	0.10901546
ì	0.108367905	0.10826833	0.10820111	0.10820557	0.10849448	0.11197913	0.10986009	0.11025735	0.12636602
c	0.109495245	0.10957163	0.10949483	0.10947896	0.11054033	0.11298556	0.110415414	0.1104519	0.11756611
h	0.110142335	0.10906298	0.10875529	0.10877347	0.10879671	0.1209115	0.1118171	0.11059164	0.111149
e	0.1110598	0.11106115	0.11105955	0.111059375	0.11107488	0.11123296	0.11109158	0.11111692	0.11124382
t	0.10341778	0.1033535	0.10363025	0.1035024	0.11154121	0.12821762	0.10852522	0.10737221	0.13043982
o	0.09290221	0.092719585	0.09201342	0.09204768	0.09280636	0.1576334	0.10345441	0.11781551	0.15860742
r	0.090653576	0.08935461	0.089671224	0.08941217	0.10688171	0.15127344	0.104284085	0.10185087	0.17661832
ì	0.0980149	0.09862963	0.09653913	0.096573904	0.09736832	0.14945123	0.10814807	0.1112005	0.14407429
s	0.07813196	0.08588551	0.07847834	0.07831231	0.08677884	0.102592885	0.086355105	0.08990533	0.31355968
o	0.037540615	0.040217996	0.03695497	0.038864866	0.037660215	0.20935984	0.1625648	0.17589788	0.26093885
n	0.054959364	0.054892488	0.056556847	0.055530816	0.11282877	0.19184196	0.101690106	0.08981073	0.28188893
t	0.15052216	0.10398592	0.06619815	0.06622376	0.067554906	0.16900268	0.086995125	0.09044902	0.1990682
a	0.08585298	0.086552806	0.086210236	0.08608083	0.096054435	0.14960083	0.09988088	0.11368414	0.19608286
e	0.019968942	0.018928152	0.0255113	0.022409538	0.08412392	0.1235468	0.116409734	0.13920002	0.4499016
m	0.028514959	0.03337388	0.010060315	0.009913521	0.034611832	0.35275906	0.21630412	0.073691756	0.24077047
a	0.06961974	0.04909881	0.022609238	0.024554081	0.03382914	0.37798128	0.22012115	0.09936454	0.102822006
n	0.0053801006	0.00591256	0.006094504	0.0057339575	0.0340609	0.31542903	0.23538277	0.1014128	0.2905934
t	0.02763109	0.03962757	0.011379365	0.011053385	0.022689141	0.34550378	0.07606365	0.116322175	0.34972987
e	0.02298164	0.026024189	0.036888942	0.031702533	0.122547016	0.1980178	0.1975835	0.2049793	0.15927513
ì	0.0016255688	0.0022802993	0.001538279	0.0015879245	0.0020687464	0.0058417707	0.02536661	0.3541939	0.60549694
t	0.0036270886	0.012480829	0.0035480445	0.0025706473	0.015084506	0.10250906	0.21058743	0.23000924	0.4195832
s	0.0039022856	0.00936551	0.0021656582	0.002299372	0.013799069	0.3977093	0.30996433	0.13844039	0.12235418
e	0.0006264703	0.0015617475	0.0014771072	0.0015203026	0.008578882	0.054609574	0.06978935	0.42379683	0.43803972
r	0.00021871984	0.00088336976	0.0002020308	0.00030697187	0.00046094836	0.00224591	0.017054668	0.4327424	0.54588497
e	0.00022638842	0.0010071293	0.00060430064	0.00068464974	0.003169605	0.043230392	0.16839518	0.302996	0.4796864
k	6.7772926e-05	0.00033163748	0.00012557785	0.00035768037	0.00021516769	0.002202529	0.065076195	0.529836	0.40178752
a	0.00011189415	0.0008957963	0.00028411052	0.00036220704	0.0010752077	0.013630492	0.04714356	0.25314426	0.6833525
v	1.1111872e-05	6.765847e-05	7.472288e-05	0.00019355594	0.0001184141	0.0002588904	0.010162442	0.73662066	0.25249264
r	3.9904953e-05	0.0011613729	0.00064677815	0.0005759618	0.0009520828	0.0036944468	0.045363646	0.2540472	0.6935186
è	0.000118011114	0.007748117	0.008253754	0.00676676	0.0058378223	0.05000079	0.2732848	0.29676646	0.3512235
c	0.006793621	0.00886792	0.0097949505	0.011588077	0.011284009	0.016914891	0.039186463	0.55158347	0.3439866
h	3.390118e-06	4.382508e-05	2.5237383e-05	0.0001030161	9.040906e-05	0.0017481042	0.06469975	0.4317632	0.5015231
i	5.4775096e-06	0.0001339972	5.8141068e-05	0.00020139817	0.00013256636	0.0026577006	0.07139826	0.3340359	0.59137654
</S>	6.427545e-06	9.2910625e-05	5.306529e-05	0.00012507667	4.660972e-05	0.0018670391	0.031525802	0.7483685	0.21791463
