 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.11110497	0.11110497	0.11110489	0.11110489	0.111106075	0.111113615	0.1111405	0.111108616	0.1111115
s	0.110047214	0.11007324	0.109983	0.110284485	0.11036411	0.1115358	0.112620644	0.11063743	0.114454046
o	0.10920562	0.10920671	0.10923254	0.10936278	0.10951884	0.111103475	0.1142585	0.11133063	0.11678099
t	0.109897405	0.10990906	0.10987158	0.11022959	0.110334344	0.111807875	0.1137842	0.11037652	0.11378941
r	0.08818949	0.08819366	0.08835698	0.09200924	0.09284371	0.112082355	0.13233791	0.11054606	0.1954406
a	0.11094583	0.11094591	0.11094769	0.11095666	0.1109592	0.11104999	0.11110609	0.11121049	0.111878105
ù	0.10999845	0.11002094	0.10993863	0.11016818	0.11021165	0.11101802	0.11148961	0.110663354	0.11649119
d	0.10704703	0.1070543	0.10754999	0.10815445	0.10898209	0.1119808	0.115125515	0.108552076	0.12555376
i	0.10820762	0.108209684	0.1082817	0.108318806	0.10859617	0.11073516	0.1155442	0.111902766	0.1202039
è	0.106285766	0.106326394	0.106233634	0.10836933	0.10834651	0.11290881	0.10991175	0.10772174	0.13389608
n	0.09625822	0.096283935	0.09873628	0.10041871	0.10419676	0.11314343	0.119856544	0.100131065	0.1709751
g	0.10624078	0.10624621	0.10743383	0.107073456	0.10864203	0.10955261	0.10968165	0.10910569	0.13602374
r	0.10341904	0.103429705	0.10377306	0.10787735	0.10798177	0.115479544	0.10640852	0.10461145	0.1470195
a	0.10252488	0.102526605	0.10318058	0.10281745	0.10368925	0.10695289	0.110148	0.115595385	0.1525649
m	0.08532073	0.0857018	0.08446283	0.091227554	0.091741264	0.10989177	0.10776528	0.09917681	0.24471198
m	0.09074292	0.09087796	0.09052172	0.0908941	0.094832584	0.120665	0.20776889	0.10028651	0.11341033
è	0.1097381	0.109742865	0.10973265	0.10984992	0.109897286	0.110436805	0.11126239	0.11068294	0.118657075
n	0.03827549	0.038688816	0.040082086	0.056650784	0.061602272	0.0898895	0.084978424	0.09205093	0.49778175
o	0.09114889	0.09115919	0.09298813	0.09144123	0.09393693	0.09402764	0.09825934	0.11066382	0.23637481
p	0.05865526	0.06033056	0.05416371	0.06292407	0.06650889	0.111330636	0.15184689	0.12635033	0.30788967
u	0.056698095	0.05759522	0.0589903	0.058113102	0.07237122	0.12654294	0.24413593	0.07264427	0.25290892
s	0.024792321	0.025328167	0.02541337	0.054283407	0.067386106	0.18700594	0.3386121	0.076551236	0.20062733
s	0.008061518	0.0082549695	0.010823446	0.02158133	0.049251135	0.18249395	0.26930496	0.10490618	0.3453225
è	0.029003581	0.0293654	0.035467837	0.08152037	0.084458366	0.13085778	0.15749168	0.12737963	0.32445538
n	0.014193137	0.016126294	0.028737329	0.034873974	0.09787538	0.109657966	0.15940441	0.19476363	0.3443679
a	0.01870504	0.0190042	0.03302149	0.03113722	0.05888204	0.058737256	0.056363165	0.07056871	0.6535809
p	0.006277307	0.0067780823	0.004332098	0.014919196	0.031193899	0.038609333	0.1276496	0.41759375	0.35264674
o	0.0099404445	0.010796621	0.01364518	0.010799935	0.05086909	0.111609876	0.10846636	0.1240878	0.5597847
è	0.0005340639	0.00062009424	0.00097521726	0.0013933685	0.017837688	0.033637553	0.085066035	0.6202614	0.2396747
t	0.00045678878	0.0005761081	0.0008458773	0.0014063404	0.010275896	0.034869455	0.085629545	0.7122859	0.15365408
a	0.0009547825	0.0010196401	0.0028431711	0.002313481	0.010186838	0.06873628	0.12794821	0.67373866	0.11225895
d	8.421934e-05	0.00013403366	0.00036703338	0.00040938586	0.0023803061	0.009254543	0.07496221	0.4031345	0.50927377
i	5.8701582e-05	6.8916175e-05	0.00031733792	0.00071303826	0.0065438687	0.016242782	0.045163486	0.642345	0.2885469
k	4.108073e-05	9.5538606e-05	9.4538176e-05	0.00020761193	0.0017491818	0.006233308	0.047769457	0.46918347	0.4746259
ò	3.306662e-05	4.2278898e-05	0.000120395904	0.00027231916	0.0030912664	0.01241883	0.06285304	0.74167687	0.179492
m	0.00015505993	0.0002108516	0.000107461994	0.00020625215	0.0021615247	0.007553649	0.057400584	0.52757895	0.40462565
m	7.2221856e-06	1.50115e-05	0.00011296073	0.00020232947	0.0020939463	0.007953669	0.15755355	0.659321	0.17274036
a	5.017384e-06	7.669049e-06	3.5358327e-05	0.00025392178	0.0023031442	0.013813759	0.19686411	0.26982442	0.5168926
</S>	9.339111e-06	2.2476315e-05	7.4636584e-05	9.9749035e-05	0.00046596222	0.0029179105	0.032661512	0.43450788	0.52924055
