 	che	vende	buon	pane	</S>
a17	0.280568145	0.207329603	0.0102444575	0.14719431	0.354663485
a31	0.243585758333	0.474716664333	0.0070763731	0.0849463906667	0.189674779833
a11	0.141061876111	0.755783341444	0.00346370326667	0.0354473338889	0.0642437137977
a39	0.10116420537	0.860809213815	0.00144404684222	0.0146880382963	0.0218944804526
a35	0.0943603271233	0.885719457938	0.00071679520074	0.0107899500988	0.00841346121753
a39	0.0829864943744	0.831102139313	0.00907848720025	0.0635377833663	0.0132950673058
a31	0.125086274791	0.717312233104	0.0131849624001	0.122082957789	0.0223335271019
a24	0.13440031493	0.496238144368	0.0844911224667	0.18650395593	0.098366441034
a18	0.100698131643	0.256357611456	0.233160947489	0.234066788643	0.175716517011
a31	0.101426427214	0.209737217152	0.281349959163	0.203364469548	0.204121929004
a13	0.103149469071	0.181909595717	0.341394529721	0.170808313183	0.202738089668
a31	0.11999721969	0.186028078572	0.390943666574	0.136100141061	0.166930893223
a46	0.131229986563	0.191205752857	0.429095778858	0.110587590354	0.137880891074
a8	0.163258102188	0.178031500952	0.464665072953	0.0969873534513	0.0970579436913
</S>	0.203381341094	0.208393565476	0.426754156477	0.0848802617256	0.0765906268457
