 	devo	pulire	l	albero	</S>
a39	0.10687723	0.831920415	0.0609250415	6.48797641e-05	0.00021236637
a31	0.102228383333	0.765722385	0.1309680605	0.000441180338033	0.00063993519
a35	0.215942904444	0.613410618333	0.159406290167	0.00811043571268	0.00312973606333
a31	0.374226248148	0.368440546111	0.173281026722	0.0788904205709	0.00516179638778
a20	0.282769976049	0.237611932037	0.200373565574	0.258393493524	0.0208510469959
a31	0.14705530035	0.158757605012	0.201634378525	0.465897041175	0.0266556634986
a37	0.08039373645	0.108105169337	0.233881126175	0.530653623725	0.0469663456662
a1	0.04502201015	0.134307523112	0.244551518725	0.414271381242	0.161847550222
a20	0.03927628005	0.201461594371	0.290081649575	0.292462437081	0.176718056741
a31	0.0821628866833	0.284369878124	0.310831339858	0.23190729236	0.090728617247
a39	0.121825307228	0.269785326041	0.263493013286	0.217029357453	0.127866967416
a10	0.129738087409	0.18981266868	0.244682147762	0.234390089151	0.201376992472
a29	0.133346407136	0.147463912893	0.240680849254	0.249318999717	0.229189837491
a46	0.134973213712	0.126557997631	0.223098096418	0.246327786572	0.269042919164
a31	0.156013887904	0.128122922544	0.209980312139	0.234091392191	0.271791503055
a20	0.195025065968	0.144792754181	0.19200881738	0.20620831073	0.261965064352
a13	0.233443275323	0.16025645806	0.151305744127	0.159577740243	0.295416814784
a20	0.240034205108	0.16033642602	0.141207353042	0.149828540081	0.308593514928
a31	0.268671868369	0.18079150534	0.137098605681	0.134290106694	0.279147908309
a11	0.320056009456	0.214920618447	0.120111207894	0.098795168898	0.246116999436
a17	0.331834759819	0.219246276149	0.110138513965	0.086727562966	0.252052909812
a20	0.317437843273	0.207650288716	0.113036094655	0.093820804322	0.268054986604
</S>	0.308030071636	0.201200644358	0.116801497328	0.100149542161	0.273818268302
