 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.1039114715	0.018623138	0.04139532912	0.18819533345	0.080642902	0.448620065	0.1186118
a31	0.0476633175	0.0216869496667	0.0422019810067	0.19849464215	0.224642047333	0.372943771667	0.0923673133333
a29	0.0201829821667	0.0179860057222	0.0324701966356	0.279715068383	0.321861042444	0.267577574889	0.0602071147778
a24	0.00963251703557	0.0076100860074	0.0549739472119	0.386765299461	0.388938977481	0.123101659296	0.0289774820926
a18	0.00378498365852	0.00401492060247	0.0727502457373	0.300211083154	0.496431505827	0.0972216997653	0.0255855451975
a31	0.00344722465284	0.00457599906749	0.101085578579	0.292097254385	0.447801515276	0.130027636588	0.0209647599658
a13	0.00440790311761	0.00970524288916	0.106791448193	0.255699361462	0.360153118425	0.224882825529	0.0383600805553
a11	0.00907173450587	0.0237074519631	0.0858638480643	0.170545615154	0.298704526142	0.303594041843	0.108512810185
a8	0.00983293696862	0.0251579946544	0.0838084760214	0.164802286385	0.289976362047	0.293662077281	0.132759895062
a31	0.0212867287895	0.0365486495515	0.0655770870071	0.137889759795	0.254714180682	0.336485602427	0.147497970021
a24	0.0548206939298	0.0650258081838	0.0505446713357	0.0820443675983	0.153260170227	0.354972534142	0.23933171334
a31	0.0756906046433	0.0685744700613	0.0467286244452	0.0625379725328	0.103809544742	0.289420254714	0.353238521113
a39	0.102458811548	0.0835882623538	0.0423809514817	0.0517017918443	0.078718894914	0.254526748238	0.386624533704
a20	0.157973333849	0.125646369118	0.0513725424939	0.0551320662814	0.0716324453047	0.204533859413	0.333709374568
a31	0.190024104616	0.187500993039	0.0496163268313	0.0486618174271	0.0539688994349	0.179217439804	0.291010438189
a20	0.241600348205	0.22902947768	0.0527877729438	0.046298081809	0.039952183145	0.147492945268	0.24283921273
a31	0.272795746068	0.253173885893	0.0584149409813	0.0475475792697	0.034019564715	0.120236523756	0.21381175091
a46	0.272829938689	0.258942875298	0.0639135503271	0.0525690080899	0.036215045905	0.113573427919	0.20195615697
a31	0.26507908623	0.269825305099	0.0651333067757	0.05452809103	0.038538592635	0.10924710264	0.197648552323
a23	0.234086312077	0.259692445033	0.0654219255919	0.05880438701	0.0464384368783	0.117077087547	0.218479447441
a31	0.220281544026	0.264882875011	0.0668085095306	0.06161924767	0.0510284636261	0.117068921182	0.21831048248
a46	0.239550584675	0.288762485004	0.0647726875102	0.0562132945567	0.0460985452087	0.106381135727	0.19822129416
a8	0.274431648225	0.262553235001	0.0751644425034	0.0642825281856	0.0552497644029	0.0914727885757	0.17684556472
a31	0.273555789408	0.259462835	0.0729413498345	0.0618902647285	0.0552237541343	0.0993652328586	0.177560714907
a38	0.275541793136	0.258391361667	0.0679384822782	0.0563072002428	0.0514683573781	0.103186664286	0.187166111636
a20	0.285553907712	0.250546003889	0.0686947087594	0.0561294687476	0.0521594324594	0.0965895980953	0.190326883879
a31	0.281140072571	0.243281691296	0.0633580602531	0.0516055049159	0.0517228774865	0.112830412698	0.196061361293
a20	0.285784857524	0.249912743765	0.065176707751	0.0513805366386	0.0505468918288	0.112045377566	0.185152823764
a31	0.266569975841	0.268138481255	0.0707910225837	0.0558726252129	0.0480340099429	0.106611635855	0.183982191255
</S>	0.236300047921	0.274959555627	0.0706139587919	0.0576480846065	0.0469083999714	0.117262732928	0.196307180628
