 	sta	e	dorme	nel	letto	</S>
a33	0.070588185	0.034417465815	0.0117258255	0.36752135	0.476192065	0.0395550825
a31	0.068029963	0.0437988752717	0.113356049167	0.337035199667	0.362761805	0.0750180475
a37	0.0918110543333	0.130540505091	0.197485006389	0.183285182889	0.307524311667	0.0893539108333
a31	0.187870371444	0.23191063503	0.197022958796	0.174999960963	0.148279577222	0.0599165132778
a13	0.197565403815	0.206715068343	0.168955551265	0.192622866988	0.123573352407	0.110567789093
a20	0.143418507938	0.145533841448	0.0942303530883	0.215870682329	0.111931657469	0.289014993031
a24	0.127656352646	0.118609564149	0.0455937437628	0.230631437443	0.0903697391563	0.387139177677
a28	0.132098910882	0.13007021305	0.0212394503209	0.259445362481	0.131854736385	0.325291339226
a31	0.111788070294	0.142933737683	0.0273514717736	0.229254030827	0.274455152128	0.214217529742
a35	0.103650180098	0.141903442561	0.0347408749245	0.184109806942	0.340141837376	0.195453809914
a18	0.118198583366	0.13183971752	0.0469605816415	0.151627730981	0.296976445792	0.254396909971
a31	0.100047890455	0.126410409173	0.121128150547	0.10489375166	0.316161988597	0.231357826657
a13	0.120829752818	0.141757143058	0.176916773516	0.07774018122	0.280681062866	0.202075128886
a39	0.172360300939	0.156169714353	0.171738607839	0.0766086550733	0.208243280955	0.214879452962
a31	0.143274403646	0.150123888118	0.21420528928	0.0624316323578	0.224039560318	0.205925184321
a21	0.147808437882	0.160842406039	0.242861123093	0.0559548494526	0.213339420106	0.179193714774
a31	0.149108419294	0.168997502013	0.258157144364	0.0581969878175	0.203148240035	0.162391694925
</S>	0.106708569647	0.161315921006	0.289784762182	0.0539635689087	0.232575170017	0.155652017463
