 	lo	sentii	che	arrivò	</S>
a11	0.0378358815	0.11075152105	0.14196762171	0.64941476	0.06003023
a31	0.166803487167	0.300433337017	0.145636705903	0.339560604	0.0475658823333
a28	0.258724462389	0.321621050339	0.186147047301	0.212277448667	0.0212299671111
a37	0.25083723413	0.14592459778	0.422492362434	0.168111095556	0.012634672037
a20	0.227392698043	0.07952636226	0.619265687478	0.0652000401853	0.008615194579
a31	0.323234606014	0.07214182742	0.573792785826	0.0251780945284	0.005652677893
a1	0.361234015338	0.0825767824733	0.528169435275	0.0105262894428	0.0174934897643
a0	0.226679408446	0.179386807491	0.547499818425	0.00983028478093	0.0366037112548
a17	0.161882402815	0.305155342497	0.474478256142	0.0138517987603	0.0446322247516
a31	0.152054327605	0.290479087499	0.415006572047	0.0839195242534	0.0585404952505
a0	0.142361309202	0.2765958025	0.345107137349	0.144833094751	0.0911026800835
a46	0.135485673067	0.328376724167	0.286992825783	0.134884791584	0.114260046695
a31	0.130962917689	0.297803788056	0.217503661928	0.184781557195	0.168948125565
a18	0.111463713896	0.299289726019	0.160729727309	0.228547252398	0.199969618522
a31	0.121308245965	0.334557648673	0.125752959103	0.231887337466	0.186493849507
a39	0.117904148655	0.368775336224	0.101892386368	0.252561419155	0.158866728502
a31	0.107233394218	0.375589548741	0.0968844021227	0.294660209718	0.125632461501
a46	0.0946027860727	0.344768126247	0.112844877374	0.338956246573	0.108827973834
</S>	0.0797541980364	0.346738453123	0.134285888687	0.349450503286	0.089770956917
