 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.28014533964	0.0275575852	0.41252252	0.1339999545	0.0139392815	0.0170479785	0.1147873275
a20	0.10109492964	0.0198617378667	0.430820053333	0.2789060515	0.0656111238333	0.0180962985	0.0856098041667
a17	0.04137029533	0.0166041777556	0.209565588778	0.286560617167	0.334566854611	0.0179607746667	0.0933716787222
a31	0.01387067234	0.0063555756852	0.143170777259	0.357573365722	0.41193541487	0.0154383153889	0.0516558544741
a39	0.00472986172333	0.0042476803284	0.136145599086	0.393611028574	0.383314421623	0.0524496937963	0.025501703058
a31	0.00201317913778	0.0170199832428	0.149421489695	0.364430682858	0.368747122208	0.0810257862654	0.0173417853193
a20	0.00162914017926	0.0340029930809	0.164549923232	0.343294170953	0.244448472403	0.178105327088	0.0339700100731
a31	0.00377974912642	0.0684553676936	0.148212037744	0.249033643651	0.202332890801	0.282110899029	0.0460754380244
a13	0.00864004637547	0.0898710525645	0.141316742581	0.207429457884	0.138428300267	0.31841222301	0.0959022026748
a24	0.0797852141252	0.116617737521	0.108568997527	0.135533242628	0.106425563422	0.29468614767	0.158383107558
a46	0.128368153042	0.13859047584	0.0991813291757	0.114723590876	0.119226187807	0.237704099223	0.162206155853
a31	0.0942290526807	0.122544178613	0.0918969463919	0.106574976959	0.122731389269	0.315380953074	0.146642498618
a20	0.109726504227	0.140189179538	0.0945762521306	0.107365255653	0.080178436423	0.318526817691	0.149437569539
a31	0.150918211409	0.211301716513	0.11068900071	0.118275668551	0.043552152141	0.232721755897	0.132541504846
a18	0.158032423803	0.228072498838	0.121624416903	0.128534456184	0.0300922027137	0.201981498632	0.131662486615
a20	0.169050741268	0.168809499613	0.107588935634	0.118521700395	0.0543536495712	0.195732882877	0.185942588872
a31	0.198674843756	0.198193169871	0.0972726552113	0.103232598465	0.0577213418571	0.180462314292	0.164443109624
a11	0.279429977919	0.25898070329	0.0929419384038	0.0933307194883	0.0370011832857	0.129512124764	0.108803376541
a31	0.307594315973	0.281276141097	0.0886783044679	0.0857956844961	0.0315093830952	0.113799508255	0.0913466521803
a28	0.316207948658	0.293663273699	0.0868160564893	0.082608312832	0.0296887156984	0.107628629418	0.0833870473934
a41	0.369990789553	0.276465794566	0.0716633098298	0.0693913042773	0.0404866085661	0.089913397806	0.0820887724645
a8	0.366175113184	0.263809718189	0.0667283176099	0.0657938330924	0.0582462428554	0.0917366492687	0.0875101174882
a33	0.352000207728	0.270012979396	0.0684089725366	0.0675152260308	0.0668608029518	0.0921806337562	0.0830211858294
</S>	0.348617943864	0.275711509698	0.0690048612683	0.0675296530154	0.0678512644759	0.0918533998781	0.0794313629147
