 	non	ti	dimentichiamo	mai	</S>
a8	0.33851272	0.0864149592	0.00755814185	0.033573737	0.533940465
a31	0.256752007	0.0893171124	0.0194573751833	0.052960148	0.581513355
a20	0.0989422483333	0.145769823467	0.0586211473944	0.0752921296667	0.621374621667
a31	0.112686155111	0.242672091156	0.0846742957981	0.168434045222	0.391533413889
a13	0.12732136637	0.200248260385	0.063999452266	0.281283258407	0.327147687963
a31	0.229742900123	0.148332173462	0.0305383937553	0.302527439469	0.288859094321
a13	0.257703192041	0.126434283154	0.0166029272518	0.315173479823	0.284086103107
a1	0.127254548014	0.195258699718	0.0129229567506	0.342266429941	0.322297347702
a31	0.105885394671	0.286597536573	0.0543180832502	0.311797206647	0.241401752567
a41	0.093221291557	0.297357872191	0.157841314417	0.252323965549	0.199255544189
a15	0.126046887186	0.317815547397	0.242557144806	0.179551170183	0.134029256063
a13	0.181517569062	0.327829919132	0.271092398269	0.123009520394	0.0965505933543
a31	0.150669148354	0.270355116377	0.366928059423	0.113318792131	0.0987288997848
a11	0.155213041451	0.250853972126	0.412743319808	0.101663279044	0.0795264385949
a31	0.158013433817	0.226462627375	0.439929639936	0.112391318015	0.0632030195316
a46	0.161846951272	0.213325042458	0.443688646645	0.125028307338	0.0561110418439
a31	0.161514447091	0.209605964153	0.413320848882	0.157045493779	0.0585132192813
a46	0.159110582364	0.202986328051	0.397553349627	0.179479304593	0.0608704287604
a31	0.156931718788	0.20418196935	0.374352723209	0.193679641531	0.0708539552535
</S>	0.110067001394	0.165511024675	0.405093071605	0.227940890766	0.0913880276267
