 	lo	sentii	che	viene	</S>
a43	0.194724288	0.1782330115	0.1038856455	0.0120376396	0.51111943
a17	0.309228119333	0.169747455833	0.223960595167	0.0137298562	0.283333983333
a11	0.265962441444	0.0811010582777	0.427172311722	0.0215604654	0.204203714444
a31	0.376308415481	0.0412139232259	0.414417613907	0.0397542758	0.128305814815
a46	0.455465401827	0.0282665188753	0.389826801302	0.0412175669333	0.085223766605
a6	0.288012297276	0.0944553046251	0.506697847101	0.0375076906444	0.0733268692017
a31	0.440369212425	0.108005901208	0.369229129034	0.0333566982148	0.0490390747339
a15	0.524578210808	0.101746093403	0.285379186345	0.0356639394049	0.0526325879113
a20	0.342589230269	0.200367617801	0.349783538782	0.0444100364683	0.0628495849704
a31	0.435978376756	0.185190699267	0.291279879594	0.0399503238228	0.0476007273235
a17	0.459137132252	0.199796659756	0.239521606531	0.0444828139409	0.0570617991078
a31	0.418217517417	0.245847983252	0.217569758844	0.049926295647	0.0684384907026
a13	0.393856009139	0.315290904417	0.159496092948	0.054451196549	0.0769058579009
a39	0.255397299713	0.473081951472	0.135618500983	0.053488660183	0.082413605967
a46	0.287283279904	0.489030293824	0.121624416994	0.037858930061	0.064203081989
a31	0.282208913301	0.468262917941	0.103866607331	0.060420988687	0.0852406039963
a18	0.246825364434	0.459152542647	0.110298840777	0.0836494748957	0.100073804665
</S>	0.274529022217	0.439786686324	0.123950340389	0.0773761124479	0.0843578473325
