 	ora	ho	finito	di	scrivere	</S>
a23	0.0109439815	0.00654101515	0.2549352495	0.14305667815	0.000116923595	0.584406115
a31	0.153234730833	0.0165914417167	0.3197712565	0.241909032717	0.000391998208333	0.268101456667
a28	0.209611124611	0.0213584195722	0.4234320255	0.247935997572	0.00108154653611	0.0965808225557
a31	0.12846853587	0.0231246188574	0.565593375167	0.244520219191	0.00260215844537	0.0356910837852
a41	0.09563405229	0.0935408929525	0.546764101722	0.242964236397	0.00337252111512	0.0177242335284
a21	0.0590878810967	0.200657267651	0.493854043907	0.212684888799	0.00323160940504	0.0304843358428
a24	0.0708805670322	0.20107595255	0.427845081302	0.237460256266	0.010180726635	0.0525573869476
a31	0.0575408180107	0.147803467517	0.374490293767	0.362689942089	0.0124412053117	0.0450342603159
a39	0.0347212566702	0.116340029172	0.346877907922	0.40981812403	0.0329970768706	0.0592456064386
a31	0.0354397125567	0.107852509724	0.339369012641	0.387279764677	0.0462772442902	0.0837817054795
a28	0.0306379208522	0.0902021365747	0.292691587547	0.336129721559	0.11105957343	0.13927900516
a31	0.0297434339507	0.0636351021916	0.243105299182	0.24186103052	0.188580551143	0.233074565053
a20	0.0298953626502	0.0574126773972	0.238885786394	0.208586150173	0.217891577048	0.247328438351
a37	0.0582111598834	0.0731357024657	0.260884072131	0.171179242058	0.236602332349	0.199987502784
</S>	0.0925672949417	0.0974393462328	0.264616351065	0.146801319029	0.226952826174	0.171622886392
