 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.052369012835	0.07987527389	0.232704106155	0.010765323	0.08557611	0.0715039755	0.0394177075	0.0241162466	0.10761367	0.023097826	0.262197655	0.00436196973	0.006401085765
a31	0.0576847822783	0.0838688482967	0.238582026718	0.0106737853333	0.073926078	0.0458160831667	0.0287652311667	0.0481493866	0.0843050766667	0.05480884	0.182036291667	0.0595485875767	0.0318349495883
a23	0.0501199170928	0.0735479464322	0.122721358573	0.00894351977777	0.0552185333333	0.0335589033889	0.0239945702222	0.0773936788667	0.0932424122222	0.130124985	0.150246183889	0.125618529192	0.0552694551961
a31	0.0839864706976	0.185300015477	0.126962701191	0.00959248825926	0.0296306444444	0.0136049339296	0.0187027635741	0.0725209562889	0.0823102274074	0.134313306333	0.081312787963	0.121198086397	0.040564624732
a39	0.0837297168992	0.209174628492	0.0967090477303	0.0108573924198	0.0172407853481	0.0069416034432	0.0167687641914	0.0713378954296	0.0686684258025	0.111921323444	0.093188899321	0.171012752132	0.0424487879107
a8	0.0488079246331	0.112235923831	0.0411774129101	0.00964432347327	0.0114689099827	0.0051435448144	0.0117168387305	0.0892008484765	0.0716364952675	0.161693537815	0.150578669774	0.229083950711	0.0576116369702
a31	0.114131567211	0.18666647561	0.0737020673034	0.0223388908244	0.0229345116609	0.0058635286048	0.0100601325768	0.0737797516255	0.0554005090892	0.133749403938	0.112212247258	0.152061084904	0.0370998219567
a13	0.193448982404	0.28197383187	0.101817807101	0.0384044192748	0.028835945887	0.0064716722016	0.0111447145256	0.0320428876752	0.0277621633631	0.0559975243127	0.0694069664193	0.101889369635	0.0508036992856
a31	0.208079134135	0.28218931729	0.115576080367	0.0659607564249	0.0376104472957	0.00924543873387	0.0112096907085	0.0181025658917	0.0187157893544	0.0304781337709	0.0574134998064	0.0889569328783	0.0564622179285
a46	0.233634518045	0.292697639097	0.137220953456	0.0737712001416	0.0417242274319	0.010731439578	0.00939219810283	0.00957887853057	0.0107871491848	0.0151176319236	0.0387228656021	0.0634863289594	0.0631349741428
a35	0.212745746015	0.245843873032	0.103719774485	0.0530958613805	0.0249486558106	0.0108157771927	0.0145985590343	0.0125237027435	0.0166554122283	0.0187389139745	0.0546376732007	0.112096607986	0.119579414714
a24	0.158141188672	0.165735814344	0.072465470495	0.0524857871268	0.0169965572702	0.0144334740642	0.0304416296781	0.0245431615812	0.0309742624094	0.0339094846582	0.0675151510669	0.180882875995	0.151475114905
a18	0.128681676224	0.128785831448	0.0546211048317	0.0464650523756	0.0137517617567	0.0158776606881	0.0432360465594	0.0339128185271	0.0431837351365	0.0466778622194	0.0704116470223	0.230956215332	0.143438571635
a17	0.115866632075	0.126687620483	0.0424049739439	0.0372792807919	0.0132927599189	0.0151784412294	0.0493302065198	0.041509428509	0.0537345207122	0.0567922014065	0.0779417590074	0.265301831777	0.104680321545
a43	0.107162092025	0.117156944828	0.0403556263146	0.0414900369306	0.0133824696396	0.0160122657431	0.0535280621733	0.0450798578363	0.0555163195707	0.0596416391355	0.0755971396691	0.279989483926	0.095088039515
a31	0.116667218675	0.121221739609	0.0825305504382	0.106404755644	0.0286172858799	0.027826681581	0.0423944620578	0.0328042269454	0.0396210531902	0.0448387080452	0.059355793223	0.215646345975	0.0820711631717
