 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.071268134	0.040842255	0.169782405	0.3546553	0.23568383	0.069226308	0.0585418085
a31	0.0676997646667	0.029534212	0.112574370333	0.390851416667	0.29509192	0.075322574	0.0289257230333
a37	0.0539328698889	0.023246684	0.0488909987777	0.501003088889	0.296482806667	0.064454206	0.0119893462111
a31	0.0710348916296	0.0267912363333	0.0285581575926	0.48120933963	0.323161348889	0.064029315	0.00521570597037
a13	0.0674666782099	0.0262759614444	0.0721563838642	0.53386534321	0.25534518163	0.0424953279333	0.00239511498012
a31	0.0496412437366	0.0226079451481	0.102858847955	0.579600434403	0.20544048921	0.0383928959111	0.00145819368337
a43	0.0510827912455	0.021882816716	0.225627179318	0.472452211468	0.19097983307	0.036917163637	0.00105804818779
a31	0.0592476037485	0.0226715679053	0.325441176439	0.381319937156	0.158805384357	0.0506981382123	0.0018162124226
a20	0.125499127916	0.104638260635	0.23506639548	0.278754745719	0.187041691452	0.0668516434041	0.00214814828087
a31	0.211304512639	0.230185483545	0.161573089827	0.16370249524	0.154028253817	0.0753120951347	0.00389404923362
a11	0.21605107088	0.386948381182	0.104155700609	0.0845210547467	0.114003135939	0.0883047283782	0.00601589854454
a31	0.221339793627	0.513170197061	0.067595026203	0.0429365952489	0.0724275209797	0.0727729511261	0.00975791364818
a30	0.230356237876	0.551286522354	0.0590137737343	0.027694835083	0.0523740893266	0.064943063042	0.0143314753827
a31	0.251006512625	0.542171207451	0.0689459645781	0.021791248361	0.0387962784422	0.0564110986807	0.0208776766276
a42	0.296354080875	0.474633902484	0.102678256526	0.0222061271203	0.0272843134807	0.0439578438936	0.0328854842092
a20	0.297178426958	0.391137374161	0.134823978842	0.0369012317068	0.0278734011602	0.0443312032979	0.0677544000697
a31	0.283316342319	0.329616731387	0.153373966281	0.0529252829023	0.0323528823867	0.0483117410993	0.100103070023
a20	0.26878447744	0.294946693796	0.160213725427	0.0663638176341	0.0449749227956	0.0575626393664	0.107153750008
</S>	0.25343993372	0.270416971898	0.160969047714	0.076495203817	0.0580093413978	0.0697252046832	0.110944320004
