 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.00823203015	0.2547860515	0.14990528517	0.56550294	0.01430470815	0.000567223305	0.00670176925
a20	0.01117097705	0.2794953905	0.160808202723	0.521622073333	0.0167699623833	0.00721378289167	0.00291962635
a31	0.00892193921667	0.215183110167	0.103027201908	0.639453024444	0.0154016997944	0.0166330929639	0.00137993086
a37	0.00690402327222	0.319681546722	0.177577180636	0.462143638148	0.0143038652648	0.0187877873213	0.000601936653333
a31	0.0279934324241	0.412091638907	0.288047350212	0.240528586049	0.0098582345216	0.0210920447738	0.000388672857778
a30	0.0491382741414	0.399956379636	0.369319383404	0.143344218683	0.0147108166072	0.0230960075913	0.000434857135926
a13	0.104225164714	0.345537839879	0.400966207801	0.107379130561	0.0233638652024	0.0163891873638	0.00213853931198
a20	0.148120164905	0.342962333293	0.374969155934	0.0795285798537	0.0372086277341	0.0082625895546	0.00894852243733
a41	0.116697164968	0.304549761098	0.284612218645	0.0993216586179	0.159767410578	0.0091779901182	0.0258738171458
a33	0.0981457549893	0.264157340366	0.208755992882	0.113470008206	0.265492473526	0.0098375581394	0.0401409057153
a31	0.0851537216631	0.212905008122	0.156542193627	0.125794994735	0.322721141175	0.0426383488131	0.0542446019051
a41	0.0893880438877	0.131417570707	0.0946159838757	0.134702141578	0.381797763725	0.0884214096044	0.079657092635
a0	0.122294107963	0.107296580236	0.0746835902919	0.116120533859	0.375003317908	0.105233721868	0.099368169545
a31	0.102883142654	0.0926319020787	0.0601870424306	0.109724051286	0.398332319303	0.129468445956	0.106773126515
a24	0.116302924218	0.104305622693	0.0625292208102	0.094239563762	0.382994199768	0.137452355319	0.102176152172
a31	0.113912698073	0.112739264231	0.0689601196034	0.076135981254	0.355652426589	0.159400821773	0.113198724057
a20	0.0927761460243	0.10860506141	0.0709044192011	0.0716193270847	0.344003418863	0.182501133924	0.129590498019
</S>	0.120426938012	0.117007635705	0.0770870396005	0.0650775135424	0.317878624432	0.173672211962	0.128850019009
