 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.00895323475	0.00955209965	0.02564856335	0.0698345818	0.1256356685	0.704932	0.054271337	0.0011724343
a39	0.00525353031667	0.00853170071667	0.02714110045	0.163838177267	0.335678236167	0.405028542667	0.0535091553333	0.00101952083333
a41	0.00240551932222	0.00434885489222	0.01532758515	0.375599909089	0.427953385389	0.154949588889	0.0184959661111	0.000919204144443
a39	0.00086321178874	0.00207616331741	0.0290249257167	0.574794569696	0.318488741796	0.0670385132963	0.0065972347037	0.00111662698148
a20	0.000537877970913	0.00442258947247	0.0704448719056	0.571845069899	0.238881063932	0.0997508027654	0.0119279829012	0.00218970919383
a0	0.00194787076697	0.0148050439908	0.0920303489685	0.399040959966	0.163305513311	0.175738547588	0.1377044143	0.0154272962646
a31	0.0108435973557	0.0303164176636	0.0839221346562	0.229812469989	0.11810195977	0.214387215863	0.2666327881	0.0459834410882
a13	0.0225542937852	0.0458058112212	0.0764712728854	0.15285284333	0.0892304732567	0.190953931954	0.319367456033	0.102763963696
a17	0.0356242215951	0.0630265577404	0.0695824622951	0.10446920911	0.0661922364189	0.136732377318	0.354463912011	0.169909067899
a31	0.046298072865	0.0703427159135	0.057060508765	0.0694337777033	0.050476826473	0.105556662439	0.347525647337	0.253305812633
a3	0.0962154142883	0.109593308638	0.0587307559217	0.0522219305678	0.0370944868243	0.0817164154797	0.298488965779	0.265938737544
a46	0.165703008096	0.171707056213	0.0731923269739	0.0497331248559	0.0389184089414	0.0617164264932	0.23290682526	0.206122852515
</S>	0.187038084048	0.192248103107	0.076017948487	0.046940737428	0.0390112509707	0.0544445982466	0.21577663263	0.188522686258
