 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	0.04577547215	0.013429557	0.01927750525	0.0133652855	0.071910877	0.704407415	0.098020535	0.02747234	0.0018967444	0.00444425645
a39	0.0511235627167	0.0278969226667	0.0251385570833	0.0129404565	0.0595845103333	0.617472605	0.109604302333	0.0570682163333	0.0336644516	0.00550645281667
a31	0.0270200915722	0.0342546648889	0.0274172076944	0.0136735868333	0.0515582467778	0.502757908333	0.125537718111	0.156207016778	0.0567911562	0.00478245063889
a14	0.0268014871907	0.036429870963	0.0344768432315	0.0211316512778	0.0890113889259	0.307575122778	0.139572616037	0.279741845593	0.0625920990667	0.0026670733463
a41	0.0283087870636	0.0351438019877	0.0329985884105	0.0228993224259	0.120300656309	0.171924944259	0.102408770346	0.408202871864	0.0735089876889	0.00430319971543
a33	0.0182524956879	0.0210256286626	0.0217774684702	0.012376522342	0.112109505436	0.12184616142	0.131680761782	0.481967187288	0.071208722563	0.00775549323848
a20	0.0272162802293	0.0323772668875	0.0473064418234	0.0116626426473	0.0830197534787	0.185527490473	0.176737093927	0.363618652429	0.0652344741877	0.00729988947949
a31	0.0734912084098	0.0736764122958	0.0939614139411	0.0457737722158	0.0574103778262	0.224458160158	0.159313164642	0.204718657476	0.0599934800626	0.00720331389316
a10	0.0970703244699	0.0959922207653	0.11405113798	0.0670539777386	0.0504429076087	0.196097903386	0.141504294881	0.148748455825	0.0565279720209	0.0325107626311
a31	0.0975293031566	0.104777773588	0.119492415993	0.0711883579129	0.0484150372029	0.173219711129	0.13621759296	0.131830101942	0.057230064007	0.060099630877
a46	0.105355364386	0.112209975863	0.120874730331	0.080034125971	0.0439948510676	0.13780589371	0.11956300232	0.116557191981	0.0572725213357	0.106332333626
a31	0.103318724795	0.115784736621	0.12559288511	0.0806586369903	0.0343545550225	0.11282773957	0.11796711744	0.104703405327	0.0488150861119	0.155977084542
a39	0.109248389932	0.12260782754	0.134650941703	0.0913014706634	0.0290382940075	0.0936616948567	0.104724315813	0.0846340717757	0.0432084443706	0.186924514847
a28	0.120727308311	0.13368377118	0.145024673901	0.0903696635545	0.0280846096692	0.0799883382856	0.096700100271	0.0729400292586	0.0388067997902	0.193674701616
a21	0.123350709437	0.144309090393	0.149104154634	0.0781084945182	0.0387098625564	0.0793618127619	0.10838108509	0.0757050817529	0.0368016635967	0.166168060539
a24	0.115743766479	0.141543190131	0.143585168211	0.0711684298394	0.0455591351855	0.0830242095873	0.121309768363	0.0823053105843	0.0374352775322	0.15832573018
a46	0.106536000826	0.138813080044	0.14219969607	0.0697967582798	0.0462247323952	0.0896112551958	0.123569092788	0.0837482135281	0.0408296301774	0.158671503393
a20	0.0925700322753	0.130606106681	0.14103126869	0.0674301760933	0.0429664937984	0.109655735065	0.137353960929	0.0972886828427	0.0450937757258	0.136003741131
a31	0.0786158274251	0.117579748894	0.143180669563	0.0746804470311	0.0316530955995	0.132512715022	0.145764733643	0.113861092614	0.0566846142419	0.10546704371
a14	0.0790723158084	0.115104790965	0.141315213188	0.0773501940104	0.0269443371998	0.123270898341	0.143363457881	0.118854930871	0.0603694057473	0.114354457903
a17	0.0858646906028	0.119245726655	0.132251387729	0.0694608396701	0.0334182107333	0.100808716114	0.148697459294	0.119524326957	0.0513943629158	0.139334295968
a31	0.0840217088676	0.118650580552	0.140204789243	0.0753984915567	0.0286803099111	0.105268975371	0.140522264431	0.115841908986	0.0563402326386	0.135070745323
a11	0.0935849029559	0.130426193517	0.153170383081	0.0817843625189	0.0238145249704	0.096225868457	0.12610151281	0.107924646329	0.0560096852129	0.130957918441
a18	0.107888404319	0.144446064506	0.152221287694	0.0785775995063	0.0293666569901	0.0752017194857	0.12472914427	0.101788155443	0.044732899071	0.141048032814
a6	0.110227174773	0.147004084835	0.149115605898	0.0762816645021	0.0339391846634	0.0717251131619	0.128624811423	0.0997898551477	0.039928184357	0.143364294271
a8	0.120410241591	0.152079911612	0.153139061966	0.0656438411674	0.0448330772211	0.079466091054	0.136946690474	0.0934681833826	0.0315772424523	0.122435661424
