 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.011981582465	0.016469690515	0.01442243451	0.004222244005	0.001563184135	0.00435427883	0.00379257828	0.01112598765	0.320141015	0.17928827	0.4326387285
a37	0.0140794197217	0.0169130500717	0.0144890667467	0.004245238535	0.00183441001167	0.00559517794333	0.0126939483267	0.25286546255	0.383053638333	0.146950338667	0.147280282667
a31	0.00730319394057	0.00650939765723	0.0051730593589	0.00162011476167	0.00113418280389	0.00359848438111	0.0157379794422	0.569389454183	0.270923646111	0.0681613382223	0.0504491904557
a20	0.00406802601352	0.00294571271908	0.00227497785297	0.00137160437056	0.00186280053463	0.0033532641937	0.0311043978141	0.648061968061	0.25143877537	0.0358972774074	0.0176212336519
a31	0.00330096423784	0.00175329568636	0.00139352373099	0.00186274019019	0.00266866994488	0.0034255032979	0.047471595938	0.634681289354	0.25716043179	0.0398783791358	0.00640366215063
a20	0.0100350090793	0.00701908590879	0.00527453349033	0.00878505573006	0.0133124666483	0.022051816666	0.123993891979	0.465705836451	0.296252997263	0.0450826460453	0.00248667997021
a31	0.0175234126931	0.0128876256363	0.00984330249678	0.0137948725767	0.0216008768828	0.0421965575553	0.17595069066	0.249373635484	0.362053019088	0.0929543230151	0.00182167061007
a11	0.0307005448977	0.0207509385454	0.0156909388323	0.0126285675256	0.0241449039609	0.0709837335184	0.143804916887	0.152120407161	0.381807686363	0.145731287672	0.00163605367002
a31	0.0489123682992	0.0327584741818	0.0240124579441	0.0129834935085	0.0258068936536	0.0925304011728	0.127337062296	0.111351464387	0.358400778788	0.163435089224	0.00247148202334
a20	0.0630126144331	0.0437254010606	0.031765173648	0.0134764721695	0.0234514662179	0.0927178903909	0.113102814099	0.102742181462	0.342110719596	0.170754676408	0.00314055910778
a31	0.0803614664777	0.0558765853535	0.0401050395493	0.0162831490565	0.027111276406	0.104419934797	0.109761341366	0.100226447154	0.301848236532	0.159509858803	0.00449665793593
a29	0.0938258521592	0.0644263831178	0.0456550948498	0.0189020980188	0.031139030802	0.115433322932	0.108270782455	0.0985112840513	0.264295842177	0.153858659601	0.00568164631198
a46	0.0984893907197	0.0661455390393	0.0465016839499	0.0206781646729	0.0365630212673	0.130674364311	0.100043232818	0.0943949996838	0.245068910726	0.1466988132	0.0147418844373
a18	0.13226037024	0.0734342413464	0.0428435923166	0.0233988482243	0.0501271060891	0.14786006477	0.077648697606	0.0834906665613	0.194226255575	0.1314742644	0.0432359048124
a31	0.14007806008	0.0674913554488	0.0329947171055	0.0237264514081	0.0633950886964	0.161489844923	0.0590535058687	0.0711401155204	0.162034703858	0.1293586148	0.0892375449375
a28	0.137027930027	0.0662426051496	0.0322507947018	0.0430459418027	0.0927175562321	0.163943694974	0.0591241019562	0.0567846945068	0.136411965953	0.118173256267	0.0942774556458
