 	il	morto	si	piange	</S>
a20	0.020991875	0.0591513565	0.0344339705	0.245540485	0.63988234
a31	0.0364853363333	0.301399863833	0.0332568725667	0.297752411667	0.331105485
a18	0.0297799661111	0.353333023611	0.0176284399222	0.471941820556	0.127316720333
a15	0.0719538567037	0.132919123537	0.107384841307	0.612378340185	0.0753638604443
a31	0.341378852235	0.0778447978457	0.158361299102	0.363502775395	0.0589122944814
a15	0.445468567412	0.0555911712819	0.190186911701	0.148272514132	0.160480855827
a31	0.517714372471	0.0301965834273	0.192915008567	0.0659784877107	0.193195548609
a29	0.52815000749	0.0268353678091	0.210849390856	0.0369068989036	0.197258329536
a31	0.494564139163	0.0263112982697	0.253152903619	0.0233043446345	0.202667320845
a0	0.467811839721	0.0411101760899	0.249087341206	0.0202051748782	0.221785444615
a31	0.330770936574	0.04940161703	0.325127493735	0.0296175846261	0.265082344872
a13	0.275410718858	0.07723271401	0.332213877912	0.0583711242087	0.256771561624
a18	0.146744788286	0.17873049467	0.292405849304	0.126119686403	0.255999203875
a41	0.0972554280953	0.277011048223	0.297523773101	0.165431272134	0.162778494625
a31	0.103387426032	0.266245522741	0.276483201034	0.230394554045	0.123489308208
a18	0.102413912011	0.252437024247	0.247793450345	0.299702598015	0.0976530304027
a31	0.0952603606703	0.252133028082	0.226855130115	0.340041592672	0.0857098991342
a46	0.0928267718901	0.236407212694	0.227563196705	0.362071060891	0.0811317857114
a31	0.08288001563	0.229204480898	0.217723112235	0.380859736964	0.0893326699038
a0	0.0800803985433	0.228864626966	0.210101937412	0.387256245655	0.0936967883013
a31	0.0740929495144	0.239064832322	0.206548749137	0.387370831885	0.0929226444338
</S>	0.0682170647572	0.228521826161	0.170642479568	0.422572840943	0.110045797217
