 	non	aveva	dove	a	stare	</S>
a31	0.295958685	0.195313895	0.1504707613	0.0185585885	0.31894905	0.0207490445
a8	0.199421580333	0.203556214333	0.236679763767	0.205009522833	0.131067696667	0.0242652118333
a31	0.0743483494443	0.093083069111	0.222081321256	0.431822074278	0.150436432222	0.0282287382778
a28	0.0383075414814	0.0850951947037	0.291585130419	0.401547014759	0.161539184074	0.0219259154259
a37	0.0371077754938	0.124610981568	0.40684306014	0.293569901586	0.0983682590247	0.0394999988086
a31	0.0484713458313	0.165803337189	0.423589780047	0.225812283862	0.0810037106749	0.0553195429362
a18	0.0542249752771	0.173896259063	0.360722900016	0.159261521287	0.0681491668916	0.183745162979
a0	0.061205861759	0.153441973021	0.268891773339	0.117103977096	0.0529238556305	0.346432490993
a23	0.089794667253	0.151337217674	0.21954507778	0.103582720365	0.0516821505435	0.384058106998
a8	0.129121139084	0.165521975891	0.193906202593	0.0993540047883	0.0533872055145	0.358709435666
a31	0.164805166361	0.17137507863	0.163969967531	0.0853977795961	0.0563152668382	0.358136725222
a20	0.18018034212	0.15235243621	0.125589709177	0.0722539711987	0.0810566506127	0.388566888407
a31	0.167943020707	0.14460630207	0.108044303059	0.0617169337329	0.0895616135376	0.428127812802
a20	0.188711643569	0.158036584023	0.107353734353	0.0523506465776	0.0756694798459	0.417877920934
a24	0.23560806119	0.175473384674	0.117832664784	0.0595419508592	0.0746094586153	0.336934500311
a8	0.25305185373	0.202419661558	0.140319204928	0.0670680969531	0.0682349828718	0.268906203437
a31	0.27582734791	0.220915137186	0.150477574976	0.0605453389844	0.0634392689573	0.228795334479
</S>	0.296311703955	0.223665803593	0.145399437488	0.0498643894922	0.0617953764786	0.22296330224
