 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.302164565	0.1363911425	0.04592481725	0.1312565715	0.266753165	0.057052767	0.060456966
a31	0.1339884669	0.0914991548333	0.12136777575	0.168667207167	0.345862771667	0.102563605667	0.0360510303333
a17	0.0544276758667	0.0636684972778	0.15834986525	0.148361609056	0.416239267222	0.130963478556	0.0279896267778
a31	0.0292432292889	0.0729649990926	0.150189158417	0.150950566352	0.419649315741	0.155481916185	0.0215208405926
a14	0.015287955263	0.0834626196975	0.181209622806	0.124335475451	0.418815131914	0.157681255395	0.0192079778642
a17	0.00928536938767	0.0917331248992	0.215243770935	0.0756446661503	0.415168353971	0.168572031798	0.0243527242881
a31	0.0250720475959	0.1708689733	0.216143356978	0.0848926463834	0.311104851324	0.173450290599	0.0184678874294
a11	0.0379840138653	0.197984897767	0.172930758993	0.110674078794	0.237951403775	0.189792663533	0.0526822351431
a35	0.0363469349551	0.126082814256	0.135235429664	0.113586829598	0.222193644592	0.270976621178	0.0955777597144
a38	0.0362554516517	0.100203773085	0.131098309888	0.107755893199	0.192627391531	0.340659600393	0.0913996312381
a31	0.0468594715506	0.085437295695	0.113963473296	0.141813531066	0.188592843844	0.299353836798	0.123979610413
a21	0.0648825605169	0.0764980198983	0.0890069177653	0.147487180355	0.174812041281	0.253238682266	0.194074666804
a31	0.062351856839	0.0620927922994	0.0690934939218	0.120657976785	0.146680090427	0.258677564089	0.280446275601
a24	0.0644056989463	0.0544047380998	0.0555223953073	0.111953033595	0.123456666809	0.252342351363	0.3379151352
a8	0.0737467896488	0.0643736176999	0.0662367577691	0.0952899025317	0.104009395603	0.272638903788	0.323704651733
a23	0.0970031998829	0.0819523642333	0.081804625923	0.0908214975106	0.092218275201	0.257079941263	0.299120107244
a31	0.112601999961	0.0799521520778	0.074218098641	0.0884869858369	0.097739545067	0.245394527088	0.301606709081
a8	0.115465509987	0.0799423830259	0.0724741528803	0.0890245206123	0.0996618883557	0.244678842363	0.298752733027
a23	0.157326569996	0.109771984342	0.0917431509601	0.0884961805374	0.0795159534519	0.205240754121	0.267905427676
a31	0.174603366665	0.111016934781	0.0881004569867	0.0855170518458	0.079658628484	0.20159110804	0.259512479225
a10	0.166209588888	0.100425769927	0.0797874556622	0.0796478272819	0.081634087828	0.225166079347	0.267129209742
a37	0.181198432963	0.111822626642	0.0874114552207	0.077277399094	0.070957894276	0.210060603116	0.261271583247
a46	0.205627104321	0.129504977214	0.0985676950736	0.081718069698	0.0645338897587	0.176644877705	0.243403351082
a8	0.21791169144	0.150611609071	0.119095965025	0.0977188332327	0.0668630849196	0.143081904568	0.204716903694
a31	0.213911213813	0.14803110969	0.121309499675	0.101188251078	0.0758048663065	0.153462543523	0.186292537898
a20	0.222449291271	0.141990639897	0.110720131225	0.089905307026	0.0710942121022	0.168349057841	0.195491342633
a8	0.238644453757	0.163633353299	0.125109400408	0.098519022342	0.0626905660341	0.13417370928	0.177229480878
a13	0.245920404586	0.1765938111	0.135094790136	0.105072932781	0.059161920678	0.116321143093	0.161834996959
a18	0.247782281529	0.172217440367	0.128328588379	0.0978845162603	0.0543560075593	0.125070924364	0.174360238986
</S>	0.249373540764	0.169978620184	0.125110516689	0.0949981481302	0.0533436417797	0.126533132182	0.180662404493
