 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.0065755093	0.01876620525	0.032649751135	0.26837728	0.486242025	0.14812966485	0.0392595695
a33	0.00709515263333	0.02263973775	0.0520874537117	0.299809173333	0.348975071667	0.177673821617	0.0917195978333
a31	0.00585325834444	0.0146376338167	0.0513679679039	0.339362517778	0.345949437222	0.146124663872	0.0967045362778
a41	0.00613259091481	0.0211561431722	0.177042209301	0.346083985926	0.255272629074	0.132783947957	0.0615285257593
a18	0.00730072663827	0.0360223197241	0.3545078131	0.307444181975	0.139847004358	0.0912002476523	0.0636777485864
a11	0.00580869121276	0.046033555908	0.409491504367	0.272225413992	0.108901699453	0.0894996742174	0.0680394615288
a17	0.00765981323759	0.0636455193027	0.361679791456	0.227461241331	0.130307263151	0.150352474739	0.0588938678429
a11	0.0141608765792	0.0697703851009	0.235260283819	0.168394483777	0.19676437105	0.256506118246	0.0591434846143
a31	0.0146297195264	0.0555795070336	0.136398924606	0.105872517259	0.251034603683	0.378162382749	0.0583223425381
a21	0.0174764611755	0.0498443090112	0.096686818202	0.078240269753	0.255467371228	0.41881955425	0.083465191846
a31	0.0243581720585	0.0532251820037	0.079147610734	0.0716874845843	0.238700723743	0.43682260475	0.096058209282
a15	0.0332057040195	0.0599830663346	0.075844231578	0.0682741915281	0.217689904581	0.429750574917	0.115252341761
a31	0.0403000300065	0.0667428987782	0.0744886238593	0.070864537176	0.21265413486	0.412213044972	0.12273675392
a11	0.0548866636688	0.0811588262594	0.0796424229531	0.0668539610587	0.21565097162	0.382251501657	0.119555671307
a31	0.0603213678896	0.0853391904198	0.0780550893177	0.0628171423529	0.212130777207	0.367268220552	0.134068218436
a11	0.0722214409632	0.0972736618066	0.0791210631059	0.060049252451	0.223008175736	0.348782573517	0.119543814145
a46	0.120023543654	0.124999250602	0.0863901743686	0.065437200817	0.214991221912	0.262255524506	0.125903061382
a31	0.109638723218	0.105346349201	0.0695754614562	0.0618101096057	0.220942107304	0.304176061502	0.128511170461
</S>	0.073573929609	0.0798589331005	0.0565333707281	0.0466816963029	0.241340933652	0.371963960751	0.130047160231
