 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.04524003625	0.4218991095	0.4684652455	0.00600363665	0.03928548115	0.00428592505	0.0148206435
a20	0.0487682910833	0.721112979833	0.167218432167	0.0125021448833	0.0232258234833	0.00484126845	0.0223311138333
a35	0.0227585456944	0.778839493278	0.060160944589	0.0687801342944	0.0317404884944	0.0144992528167	0.0232211506111
a20	0.0405395582315	0.616225521093	0.0276806507297	0.172066271431	0.0748349678315	0.0527048062722	0.0159482103037
a38	0.0706261394105	0.359232270364	0.0245919609099	0.257568697144	0.127155465944	0.123612950757	0.0372125168679
a31	0.13542552647	0.221401156788	0.0525699656366	0.272923845715	0.126538435315	0.136357133586	0.0547839456226
a18	0.163859182157	0.165830823929	0.0778047585455	0.271797688572	0.127417601772	0.124104427862	0.0691855252075
a23	0.124535884052	0.108897167976	0.0725428128485	0.280633629524	0.159009347257	0.148962799287	0.105418368403
a24	0.106157368017	0.0854538943253	0.0731505342828	0.244216596508	0.175947659086	0.169141233096	0.145932719468
a37	0.0887175860057	0.0674886734418	0.0879159180943	0.231223945503	0.188616623029	0.183103517699	0.152933735156
a20	0.0800929220019	0.0583636038139	0.100219941365	0.254034031834	0.202267524343	0.183906152566	0.121115837052
a31	0.0865045240006	0.0547321866046	0.131016145788	0.244217377278	0.174878794781	0.185607600855	0.123043389017
a20	0.119743444667	0.0600678302015	0.137596818596	0.178451365759	0.11682376026	0.172468996952	0.214847813006
a33	0.172043271556	0.0847575100672	0.106467221199	0.127551555253	0.08942297542	0.143275072317	0.276482451002
a31	0.257737523852	0.100310536689	0.110383988733	0.0890664740843	0.0610157125733	0.095514397439	0.285971433667
a20	0.304466301284	0.100518405563	0.109044236244	0.0384401253614	0.0242784169578	0.0464856159797	0.376766971222
a31	0.351889500428	0.0984588251877	0.0834626654147	0.0165299972205	0.0102244753859	0.0222266221599	0.417207953741
a20	0.405168903476	0.0974881717292	0.0641118851382	0.00725657060683	0.00458677172863	0.01038700782	0.411000701247
a31	0.439446657825	0.0947289905764	0.0531840450461	0.00385332296894	0.00254269860954	0.00583862704	0.400405633749
</S>	0.479852178912	0.0883860952882	0.051535127523	0.00279374398447	0.00185395305477	0.00444711952	0.371131716874
