 	è	che	stanno	ancora	alzati	</S>
a20	0.02068402675	0.00221101533	0.00171084518	0.0032190983	0.351991475	0.62018353
a31	0.01628685881	0.00211464847667	0.00159294664	0.00227704765667	0.278089295	0.699639193333
a20	0.00554238227667	0.00103696975889	0.00571921762667	0.00610642160889	0.446580585	0.535014444444
a31	0.00220418416222	0.00169851581963	0.0338031793756	0.0328532345363	0.646712095	0.282728829481
a20	0.00485801834407	0.0214179699399	0.252018979792	0.0515313865121	0.544488165	0.12568551716
a28	0.00799529828136	0.0455040166466	0.525627926597	0.082841625504	0.283252108333	0.0547790500533
a31	0.00860160326045	0.0433554818822	0.486591925532	0.246043181835	0.136956583778	0.0784512350178
a29	0.0128247930868	0.0428981236274	0.376764818511	0.403716943945	0.0787138422593	0.0850814560059
a46	0.0177346866956	0.0593362598758	0.377201499504	0.406197464648	0.0540049490864	0.0855251263353
a31	0.0258910082319	0.0716608319586	0.309077936501	0.322348918216	0.0466404173621	0.224380902112
a20	0.0531694090773	0.110167820653	0.2404870055	0.234082186072	0.045915008454	0.316178567371
a31	0.0814072080258	0.154635923551	0.226591001833	0.186983022024	0.0489043061513	0.30147854579
a39	0.107994066009	0.17229227785	0.201282710611	0.175124894008	0.0654073420504	0.27789874193
a20	0.168172645336	0.215937452617	0.187471013537	0.163332721336	0.0704486306835	0.194637568977
a8	0.234997325112	0.259731717539	0.192290831179	0.133078682445	0.0638735902278	0.116027852659
a20	0.294183538371	0.27059462918	0.183526220393	0.111075946148	0.0578270110759	0.0827926322197
a24	0.339018166124	0.27431823306	0.175319893464	0.101596022049	0.048976010692	0.0607716707399
a46	0.348719315375	0.278084397687	0.178578731155	0.101165914016	0.0432357762307	0.0502158602466
a8	0.338200178458	0.283089172562	0.184884830385	0.100548638005	0.0437008630769	0.0495762977489
a23	0.329976439486	0.286450177521	0.189007956795	0.099676869335	0.0446236110256	0.0502649502496
a8	0.328490756495	0.28776588584	0.191182485598	0.0996849531117	0.0436895993419	0.0491863634165
</S>	0.326239793247	0.28896893292	0.192217792799	0.0987665515558	0.0441655696709	0.0496414217082
