 	la	pasta	vuole	sale	</S>
a31	0.342082585	0.301640773	0.0470790389	0.0653811275	0.243816433
a15	0.188865146333	0.329522424333	0.0768483129667	0.270655549167	0.134108546333
a31	0.109605310111	0.224353574778	0.226374204322	0.351296673056	0.0883701997777
a13	0.0987010187037	0.328536974926	0.351254344774	0.182813393352	0.0386942262592
a31	0.0936763582346	0.355117418309	0.420588791591	0.112750675117	0.0178667237531
a6	0.0988670794115	0.304289366103	0.476245117197	0.112154003372	0.00844438145103
a31	0.112077354471	0.278848495368	0.413815235732	0.169363481124	0.0258953676837
a46	0.0936373928237	0.222497515123	0.369711868577	0.203320603708	0.110832572561
a31	0.0711046676079	0.198367661708	0.355787502859	0.186384044569	0.18835609752
a46	0.0521563792026	0.177734867236	0.357863434286	0.190285044856	0.22196026584
a20	0.0646153830675	0.221301879079	0.349559661429	0.181527054952	0.18299603528
</S>	0.0901063415337	0.279471799539	0.338271855715	0.168247092476	0.12390293764
