 	io	non	ho	niente	da	mangiare	</S>
a8	0.45006938	0.187039715	0.26535018	0.033711572	0.02352561885	0.0139901305	0.02631345575
a31	0.275552846667	0.118372978333	0.28285142	0.241112181	0.02457521585	0.0145765011667	0.0429588980833
a8	0.113951814222	0.0664300477777	0.28813016	0.338795823667	0.0974893165167	0.0195431320556	0.0756597246944
a20	0.052904652074	0.0290994434259	0.277649964667	0.165815059556	0.360333725506	0.0456760306852	0.0685211335648
a31	0.0237392670247	0.012984020642	0.157384100889	0.147186918185	0.512629848502	0.107283776895	0.0387920795216
a14	0.0151904223416	0.00856858928067	0.110380434963	0.145401157395	0.528224256167	0.161643072298	0.0305920781739
a31	0.0158589747805	0.00661199949356	0.0800296349877	0.088566860465	0.572203685389	0.206918410766	0.029810447058
a13	0.0217533889268	0.00989093183119	0.0586994249959	0.0682298668217	0.537600411796	0.257657553589	0.0461683900193
a37	0.0313354996423	0.0203995649437	0.0470906749986	0.0766353789406	0.460481480599	0.278988807863	0.0850685533398
a10	0.0409054642141	0.0342982683146	0.0386217609995	0.10829868298	0.394921946866	0.278083565954	0.104870292447
a20	0.0512963014047	0.0446800261049	0.0350914906665	0.13231989766	0.354506092289	0.272953245318	0.109152918816
a7	0.0645447654682	0.0523583533683	0.0354918812222	0.14472287922	0.322137490763	0.266455661773	0.114288937605
a18	0.0786859634894	0.0589364157894	0.0393516484074	0.135409016407	0.284825366921	0.259337327258	0.143454223868
a44	0.11433865783	0.0730701185965	0.0489212274691	0.124218692136	0.23902764564	0.231885322419	0.168538314623
</S>	0.143115163915	0.0841780792982	0.0556594587345	0.125417676068	0.21490556782	0.20798988121	0.168734182312
