 	non	ho	cosa	a	fare	</S>
a8	0.44053417	0.227726163	0.0835262413	0.0037391904	0.027265093	0.217209135
a31	0.197325873333	0.279279331	0.180949980433	0.0180124202333	0.0682754726667	0.256156935
a37	0.0813396604943	0.157127412333	0.383373413478	0.0554279224111	0.130336587556	0.192395057
a11	0.0273751632814	0.0834686194443	0.563482971159	0.0847540008037	0.168876475852	0.0720428130667
a13	0.0100594622271	0.0710295031481	0.57333570372	0.138879010268	0.181636591951	0.0250597485556
a20	0.00572969414237	0.0540990763827	0.48648188124	0.258531176756	0.17963455065	0.0155236256519
a31	0.0150582390475	0.0519215241276	0.36374642708	0.312600968919	0.20005083355	0.056621985884
a8	0.0289778860158	0.0606695957092	0.297369629027	0.256344522973	0.185068851183	0.171569518628
a31	0.0746791000053	0.100938662903	0.267661596342	0.179318837658	0.122843035061	0.254558809543
a46	0.195116140002	0.168106250968	0.233780432114	0.123004082553	0.0804264213537	0.199566709848
a8	0.288785193334	0.214727946989	0.219421817371	0.0995984721843	0.0631426834512	0.114323879949
</S>	0.303566666667	0.233958673495	0.215497248686	0.0941241330922	0.0617018787256	0.0911513599745
