 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.40539485	0.176183393	0.0027748355	0.01558787385	0.065959625	0.0203603415	0.03509403715	0.01904364345	0.25960138225
a15	0.322519736667	0.178825452	0.00838321916667	0.0216518991833	0.0867206416667	0.0252646681667	0.0165726634833	0.00813521495	0.331926498917
a31	0.118152261556	0.0656457385667	0.0109897149556	0.0420200583944	0.151221220556	0.157198572722	0.0729607341611	0.00565458701667	0.376157109639
a21	0.0565968285187	0.0310276964222	0.0103027298852	0.0443887471315	0.277876640185	0.301907464241	0.11644835472	0.00846307887222	0.152988446546
a31	0.0548950961729	0.0281713028074	0.0110570579617	0.0292219620438	0.281664920062	0.339094911414	0.170758944907	0.0229139916241	0.0622217675153
a8	0.0847410367243	0.0390907682691	0.0113631966539	0.0298967936813	0.308374120021	0.291146773805	0.181148949969	0.0264904518747	0.0277478475051
a31	0.194431008908	0.11189924609	0.0257904758846	0.0343857562271	0.293197400007	0.179380507935	0.113768891656	0.0312300119582	0.0159166915017
a20	0.327115476303	0.208457108697	0.0528919999615	0.0416431677424	0.147678940002	0.101564713312	0.0794976872187	0.0317966193194	0.0093543093339
a39	0.365520885434	0.254591219566	0.0936675433205	0.0651141662475	0.0894309776673	0.062505691104	0.0472718690729	0.0174690207731	0.0044286263113
a20	0.314531218478	0.258521099855	0.14104827444	0.0993165074158	0.0666443285558	0.0493378230347	0.0499683413576	0.017223722591	0.0034086742371
a46	0.237217902826	0.226503229952	0.171399508147	0.148467059139	0.0616534211853	0.0520914833449	0.0764602287859	0.0223092828637	0.00389789117903
a31	0.160783480942	0.166541456651	0.159494691049	0.16846017638	0.0562604537284	0.0563430067816	0.114581679595	0.0352126702879	0.082322398393
a39	0.130325296981	0.133412638884	0.133073543683	0.144562062127	0.0433333275761	0.0507754782605	0.128470163198	0.0455658907626	0.190481626131
a31	0.128811722327	0.124736444961	0.121787326228	0.127726777376	0.0336441635254	0.0413209887535	0.113216501066	0.0411681335875	0.26758793871
a20	0.138098130776	0.13034377032	0.126416482076	0.132012709125	0.0300134071751	0.0341698309178	0.090449919022	0.0327144935292	0.285781232903
a31	0.149501540259	0.14213809344	0.150666830692	0.182898729708	0.0325176853917	0.0281845276393	0.0662019183407	0.0237633958431	0.224127287634
a46	0.144100170086	0.140486107813	0.166238043564	0.238501309903	0.0389817534639	0.0254219652131	0.0521220481136	0.017351168281	0.176797442545
a31	0.130618088695	0.129851502604	0.172678287855	0.281089803301	0.0535266378213	0.027806253071	0.0484236687045	0.013951399427	0.142054354182
a46	0.107710898232	0.107655187535	0.200737665952	0.307866357767	0.0793780612738	0.0356297556903	0.0494092435682	0.0125404241423	0.099072403394
</S>	0.099369269116	0.0995145837675	0.225040502976	0.301748278883	0.0938026086369	0.0410154828451	0.0500545217841	0.0128257245711	0.076629019697
