 	voglio	che	Maria	viene	domani	</S>
a33	0.315461725	0.1111796095	0.24446291375	0.0432865485	0.0671605785	0.2184486085
a31	0.194577786	0.135493643167	0.524314704583	0.0235744578333	0.0348732195	0.0871661538333
a11	0.0729063243333	0.221515004389	0.632106968194	0.0199145837778	0.0217882363667	0.0317688590778
a31	0.0382665194444	0.34200948813	0.569052756065	0.0244410287593	0.0150107463222	0.0112194486593
a18	0.0288458654815	0.359850826043	0.569744652022	0.0235349811531	0.0137143171741	0.00430934691977
a31	0.0397825508272	0.400307252014	0.522720624007	0.023626710951	0.0108426587914	0.00272018157326
a42	0.0648557602757	0.332199174005	0.397235681336	0.091887028317	0.0894759329305	0.0243463809244
a37	0.0723211854252	0.176184778002	0.263217330445	0.194784729439	0.184061627644	0.109430342308
a31	0.0735841438084	0.101196939334	0.157914796815	0.241363819813	0.196179399215	0.229760894103
a20	0.111989437936	0.104048999778	0.140504768938	0.203006893271	0.172095459738	0.268354424701
a31	0.132373502645	0.111431106593	0.157256449646	0.16970276109	0.160303279913	0.268932891567
a8	0.131563930882	0.122677365531	0.178833636549	0.156804930363	0.157989606638	0.252130497189
</S>	0.144921250441	0.145022622765	0.209147538275	0.136136365181	0.148143073319	0.216629098594
