 	vuole	vuole	mangiato	caldo	</S>
a37	0.3720988	0.0507926514	0.05256068735	0.00129565408	0.523252275
a31	0.576184866667	0.111905679133	0.0846139691167	0.00887204772667	0.218423495
a41	0.487697802222	0.177388126378	0.216928589706	0.0383119702422	0.0796735361667
a31	0.281723864074	0.241984072126	0.401787429902	0.0445286687474	0.0299759972222
a11	0.338867504691	0.253037417375	0.373205749967	0.0228762445825	0.0120131104741
a20	0.38761798823	0.274146515792	0.319383689989	0.0124892991942	0.0063625062247
a31	0.271137346077	0.321529155264	0.353789256663	0.0181280777314	0.0354161407416
a18	0.204157955359	0.312965958421	0.319545165554	0.0763327859105	0.0869981202472
a31	0.15410989512	0.27896392614	0.273142671851	0.14803510197	0.145748396749
a20	0.10382946504	0.21726100538	0.270948530617	0.22431773399	0.183643268916
a21	0.126750688347	0.233578205127	0.273136686872	0.22361500133	0.142919400639
</S>	0.175931919174	0.287316112563	0.264466593436	0.170580210665	0.101705106819
