 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.004720451525	0.007218556882	0.39811389071	0.04448885141	0.02798454965	0.497169144	0.0203045705
a46	0.001907506855	0.008541610294	0.515050616903	0.0666431988033	0.0783982348833	0.314737970667	0.0147208605
a31	0.000702998481667	0.011225076098	0.487724822301	0.0710120479344	0.0972486182944	0.322193733556	0.0098927003
a17	0.000273225540556	0.0201484156993	0.433924390767	0.151569939311	0.0794317027648	0.310086351185	0.00456600216667
a37	0.000281785626852	0.0294061028998	0.342387363589	0.207191656437	0.0756416955883	0.341776633728	0.00331477782222
a31	0.00230224714228	0.0539371976333	0.40505609453	0.151036248812	0.0895295598628	0.295575054576	0.00256362327407
a39	0.00443672394743	0.0594380438778	0.362248118177	0.139163119604	0.125711799954	0.255860384859	0.0531418435914
a31	0.0153996385491	0.0686528559593	0.256829972726	0.148131158201	0.167895739985	0.25909562162	0.0839949865305
a37	0.021596077183	0.0708515199864	0.218345244242	0.1303847744	0.187199623328	0.200691215873	0.17093152751
a31	0.036650194061	0.102432941329	0.220662231414	0.114881178133	0.207374924443	0.107034986291	0.21096358917
a46	0.0527125520203	0.127434492443	0.257386447138	0.101862289378	0.226470774814	0.0470815687637	0.187051953057
a31	0.0653695313401	0.125079292814	0.273407112379	0.079446948126	0.260138124938	0.0192721004879	0.177286944352
a46	0.0851423371134	0.138199182605	0.300866854126	0.0642674277087	0.278561651646	0.00778471659597	0.125177848117
</S>	0.0887370135567	0.126314968802	0.325138037063	0.0710570388543	0.257312090823	0.00544232809799	0.125998534059
