 	dove	aveva	per	stare	non	aveva	</S>
a24	0.026388265	0.036607266125	0.261532775	0.34207824	0.11970595625	0.0422463388	0.1714411698
a20	0.0415709686667	0.117006952042	0.192231975	0.264086986667	0.149616447417	0.0476277466	0.187858949933
a13	0.0476257612222	0.162267530681	0.243807401667	0.287902462222	0.134197901139	0.0282963558667	0.095902643311
a37	0.0496272370741	0.141901396894	0.291980723889	0.265315140741	0.175931183713	0.0202667919556	0.054977574437
a24	0.0506902700247	0.114733842298	0.223245977963	0.191681881914	0.290480677904	0.0549166973185	0.074250691479
a31	0.0389743066749	0.0716183674327	0.115464904988	0.103256280638	0.388691945968	0.182282992439	0.0997112571597
a20	0.0381888178916	0.0516093941442	0.0704564766627	0.067620643546	0.388072318656	0.259405210813	0.124647209053
a0	0.0478182459639	0.0526429477147	0.0579779142209	0.061643808182	0.359575502885	0.243550523604	0.176791123018
a20	0.063391461988	0.0574332272382	0.0535428447403	0.0628414980607	0.341415857628	0.239148457868	0.182226687673
a31	0.0764624606627	0.0592262167461	0.0459200782468	0.0563593903536	0.329446682543	0.279682549289	0.152902615891
a8	0.0751113302209	0.0661216532487	0.0442153487489	0.0541529227845	0.325147430848	0.275941959763	0.159309341964
a23	0.081843733407	0.0784081277496	0.0464724862496	0.0617865125948	0.305046933616	0.229596416588	0.196845787321
a38	0.0917345678023	0.0891745525832	0.0468437294165	0.0633632841983	0.288270304539	0.216292552196	0.20432101244
a33	0.0982042192674	0.111394904194	0.0551265471388	0.0691107280661	0.29554887818	0.182487420732	0.18812727748
a31	0.121968839756	0.105838161398	0.0651793457129	0.0781552226887	0.28786738606	0.185969946911	0.155021065827
a24	0.121432446585	0.0740769771327	0.0704713019043	0.0760181708962	0.27098712202	0.222164522304	0.164849471942
a18	0.098243294195	0.0609694033776	0.0673127039681	0.0681926919654	0.264174890673	0.236496990768	0.204610057314
a31	0.113557436732	0.0579239554592	0.0800298713227	0.0767094789885	0.259917140224	0.231159203589	0.180702937105
a33	0.120989172244	0.0621776318197	0.0837908881076	0.0784644703295	0.248207160075	0.225291621196	0.181079063702
</S>	0.108392456122	0.0668447609099	0.0724269605538	0.0700228211648	0.243301535037	0.227750610598	0.211260856851
