 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.05510115955	0.0549872722	0.0157952345	0.05853583435	0.0393817148	0.046460295	0.200047848	0.529690595
a31	0.126513683183	0.1056502574	0.154460684833	0.0858633681167	0.0517883016	0.0482853183333	0.178958942667	0.248479411667
a29	0.279187017728	0.200687612467	0.213704644944	0.0744744403722	0.0373256022	0.0311524287778	0.0768157365557	0.0866524847223
a46	0.394100519243	0.304604520822	0.136178361648	0.0552779354574	0.0184745122333	0.0151546939259	0.0434416635186	0.0327677824074
a11	0.371272083081	0.333604740274	0.159151240549	0.0509267094858	0.00791855177777	0.011090339642	0.0479855955062	0.0180507598025
a20	0.323743947694	0.324651166758	0.18103398685	0.0629371578286	0.00625545712592	0.0182083418807	0.0716942638354	0.0114756884342
a8	0.292070769231	0.309790782253	0.204473052283	0.0657825316095	0.00660547794197	0.0230364832936	0.0868158892785	0.0114250266447
a31	0.31444392641	0.289461140751	0.179058967428	0.0830421482032	0.0151313828807	0.0331383290979	0.0749926850928	0.0107314397816
a38	0.331753402137	0.26883004025	0.115727329143	0.117976769401	0.0223473309602	0.0472699360326	0.0797882990309	0.0163069098272
a31	0.320606444046	0.25250914675	0.0944812217143	0.133898683134	0.0267433729867	0.0623970630109	0.0907450563436	0.0186190229424
a24	0.289785008015	0.223225638917	0.0797844825714	0.128497111045	0.0337981353289	0.0989701510036	0.114289472115	0.0316500006475
a37	0.229510256005	0.188753326306	0.0938269641905	0.126312883682	0.048677673443	0.123873187001	0.144348980705	0.0446967325492
a15	0.198511738668	0.172817122102	0.12411041473	0.139379741227	0.0769873011477	0.117794022334	0.137656863568	0.0327428221831
a31	0.218604889556	0.182358737367	0.11907486491	0.149972717076	0.0745892827159	0.114022147445	0.121126681189	0.0202507198944
a20	0.226496956519	0.182687695789	0.0981109983033	0.142785672359	0.0614927132386	0.140202632482	0.128575920396	0.0196474567981
a31	0.192414952173	0.154399698596	0.0881135161011	0.130424040786	0.0646901644129	0.193984370827	0.154467116799	0.021506174266
a37	0.175865810724	0.133263172865	0.0729836920337	0.113107016929	0.0661601548043	0.226913370276	0.1621033456	0.0496034587553
a46	0.170036410241	0.124637355955	0.0689309573446	0.097767495643	0.0812092116014	0.206110560092	0.164507738533	0.0868002835851
a20	0.156748923414	0.114987360318	0.0748452924482	0.102033088548	0.1106167972	0.175197720031	0.174723879511	0.0908469598617
a24	0.150599611138	0.110233593439	0.0807181808161	0.104177692849	0.129483685733	0.152960376677	0.173494319837	0.0983325599539
a31	0.140052447046	0.0970235831463	0.069756645272	0.0932661659497	0.132699985244	0.211725828892	0.167055646612	0.0884196976513
a17	0.133703905682	0.0844749063821	0.055669993424	0.0781401069832	0.130026161748	0.237372342964	0.170396778871	0.110215816884
a20	0.145720771894	0.0883529354607	0.057808087808	0.0733587923277	0.124769690583	0.171985950988	0.171810172957	0.166193635628
a38	0.186627750631	0.11266070182	0.073256425936	0.0806335974426	0.117216020194	0.130706366996	0.147307594319	0.151591578543
a31	0.20333613021	0.118538520607	0.0741963986453	0.0767428591475	0.126655860065	0.130602632332	0.13154334144	0.138384279514
a17	0.193201713403	0.107844580202	0.0631497162151	0.0637368283825	0.130318723355	0.137485822111	0.138028783813	0.166233846505
a31	0.197570907801	0.110512483401	0.0605655520717	0.0575945147942	0.128205634452	0.13186228537	0.134766231271	0.178922408835
a37	0.2028595226	0.114345661134	0.0597860393572	0.0546337922647	0.127493881484	0.128870425123	0.13152269709	0.180487979612
</S>	0.2151009213	0.122414450567	0.0639687826786	0.0572485121324	0.117552015742	0.115772947562	0.129608083545	0.178334259806
