 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.0016124666	0.001575310965	0.0093375310275	0.0701703676675	0.178722492578	0.21875771128	0.0181548927	0.5016692185
a31	0.00243229466667	0.00195719672167	0.0137907743425	0.0800761342225	0.346832484193	0.365090620427	0.0187906472333	0.171029849367
a14	0.00385095312222	0.00205480854056	0.0167972031142	0.114160513074	0.449605574731	0.339426466809	0.0135651650778	0.0605393011557
a37	0.00412992177407	0.00160317295685	0.0144237005714	0.169946361025	0.465029991577	0.310327565603	0.0113044034593	0.0232348742852
a10	0.00289171199136	0.00087713957895	0.0083625437238	0.142366297008	0.427818390526	0.403822968534	0.0045867844531	0.00927415856173
a31	0.00523610453045	0.00144373050965	0.00900682090793	0.153335672336	0.396834880175	0.424332016178	0.00253438705103	0.00727638392058
a28	0.0107074055102	0.00835845986988	0.0285250993026	0.170914947445	0.340520060058	0.404207452059	0.0238869100503	0.0128796616402
a31	0.0400456511701	0.0252104839566	0.0523689164342	0.178335419148	0.289356993353	0.36791630402	0.0333181153501	0.0134480872134
a42	0.04944061539	0.0273685786522	0.0430822074781	0.151352540383	0.224443255784	0.250727888007	0.21846372045	0.0351211427378
a23	0.05183358713	0.0329667455507	0.042928087826	0.118255654128	0.164709726595	0.158523751002	0.332410233483	0.0983721975793
a8	0.106352931043	0.0781920505169	0.082704975942	0.128326738043	0.153645822198	0.111215935334	0.222444471161	0.117117094193
</S>	0.140987015522	0.109389170258	0.107865357971	0.119590549021	0.134592881099	0.094215012667	0.19597718558	0.0973828445965
