 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.07574978825	0.172835028075	0.17327826	0.0805589465	0.43667296765	0.052313165505	0.007711631906	0.0008802148925
a20	0.121288549417	0.181050976358	0.186698367667	0.2569456915	0.190427934317	0.053073557835	0.008635455302	0.00187944823083
a11	0.126908369806	0.262785349119	0.0919634022223	0.334702723833	0.118860291439	0.040285875945	0.0118119267673	0.0126820526769
a10	0.105964909935	0.542718966373	0.0638004377408	0.155314455611	0.054658761913	0.0469670686483	0.0141868832558	0.016388557559
a39	0.104125113312	0.652160978791	0.0606694789136	0.0673756812037	0.021819969871	0.0669966275494	0.0172595927519	0.00959263151967
a7	0.161631161104	0.571717516264	0.0581886249712	0.0293900490679	0.009458269457	0.126512179183	0.035350123584	0.00775211740656
a37	0.219618590368	0.447532912088	0.0582339823237	0.018338071356	0.00467564185233	0.175786553061	0.0662914711947	0.00952278603552
a8	0.184783426789	0.484825230696	0.0573483201079	0.0146956497853	0.00575933861744	0.154607366354	0.0676955520649	0.0302851096785
a18	0.17737701893	0.461322116899	0.055176886036	0.0275630369284	0.00726148577248	0.162930287451	0.070676822355	0.0376923375595
a46	0.223603522977	0.2935750923	0.0551138506787	0.0442669529761	0.00606130435749	0.228267632484	0.114265270785	0.0348463851865
a31	0.210885357659	0.2277109541	0.0528869822262	0.087642255992	0.0095389836525	0.255620904161	0.125900463595	0.0298141047288
a18	0.186019862553	0.181478211367	0.0568622474087	0.116136285331	0.0141846495508	0.259635001387	0.145374581198	0.0403091729096
a24	0.168561720851	0.123947428456	0.0591083134696	0.109843608444	0.0326101131836	0.233127740462	0.189128973733	0.0836721243032
a28	0.152251003617	0.090975934152	0.0507407164899	0.128325036148	0.0562506410612	0.220450643487	0.201538191244	0.0994678527677
a31	0.121438271206	0.0698767330507	0.0352657144966	0.198937015383	0.109329463687	0.214579061162	0.177599353748	0.0729743955892
a20	0.133306900402	0.0571659440169	0.0302361104989	0.213469678461	0.135083251229	0.177132507054	0.171866957916	0.0817386751964
a31	0.146412050134	0.0444318560056	0.0285799604996	0.243363856154	0.18230379041	0.126655019018	0.147785442639	0.0804680477321
a3	0.176488000045	0.0470180286685	0.0333781661665	0.240264765385	0.179315894137	0.0984365396727	0.139876397546	0.0852221919107
a31	0.178481873348	0.0484148915562	0.0335968777222	0.224642721795	0.171667138712	0.0914273198909	0.144159845849	0.107609310637
a20	0.169636517783	0.0397853265187	0.0277313805741	0.231571213932	0.191607364571	0.0831167866303	0.133778715283	0.122772696879
a31	0.178936092594	0.0430314208396	0.0259076631914	0.207943464644	0.172070359857	0.0791108308768	0.141412571761	0.151587625626
</S>	0.148429226297	0.0409887324198	0.0189763825957	0.238433152322	0.196508559928	0.0750137084384	0.130469420881	0.151180852813
