 	il	dito	si	gonfiò	</S>
a39	0.396841655	0.49490642	0.05631896785	0.00218949078	0.049743537
a13	0.1417075583	0.457659117667	0.270597592617	0.0754675757467	0.0545681823333
a31	0.0481053025667	0.278117830222	0.373687380872	0.246681385249	0.0534080877778
a20	0.0172739962556	0.227768953407	0.451534043624	0.275200665083	0.0282223082593
a31	0.0179987086519	0.202135281136	0.564270224541	0.196636588361	0.0189592063198
a11	0.0187753459173	0.189824169379	0.450439004847	0.295299252787	0.0456622270066
a31	0.0209238223391	0.15097497546	0.404593944949	0.328953667596	0.0945535590022
a39	0.0235619194464	0.144232608487	0.387019418316	0.269950729199	0.175235289667
a31	0.0320189614821	0.150580956162	0.368666676105	0.2325090964	0.216224293222
a41	0.0423054528274	0.180274848721	0.417570715368	0.167250505467	0.192598494407
a46	0.0977974086091	0.19837611624	0.425958791789	0.121102118489	0.156765574802
a31	0.14087359287	0.22000907208	0.416039217263	0.0797923394963	0.143285778267
</S>	0.123248391435	0.21045911104	0.428396808631	0.0727735597482	0.165122134134
