 	il	lenzuolo	vuole	lavato	</S>
a31	0.00720755385	0.01402422125	0.1359137214	0.701431075	0.141423359
a7	0.00488745930667	0.0189924370833	0.4468298338	0.396080628333	0.13320956928
a31	0.00203404975889	0.218830639028	0.5807632646	0.153596920778	0.04477509334
a0	0.0026635787863	0.379610906343	0.5353109082	0.067048809926	0.01536582313
a17	0.00475647992877	0.257047403448	0.607384546067	0.121404351642	0.00940727276
a13	0.00787150564292	0.137582465816	0.523353292022	0.247496913881	0.0836958645867
a31	0.0308914535476	0.112831421939	0.362324387341	0.306021794627	0.187930941529
a17	0.0656048511825	0.111709505313	0.26700734578	0.271206994876	0.284471283843
a8	0.0932820987275	0.113464636438	0.255405561927	0.222544968292	0.315302724614
a31	0.106692377909	0.107425032146	0.241654983976	0.181806704764	0.362420888205
a24	0.150745702636	0.100884590715	0.235601031325	0.155208363588	0.357560299402
a46	0.194386527545	0.123311470238	0.256401187108	0.167769867863	0.258130926467
a24	0.188278789182	0.130659900079	0.247652595703	0.180450395954	0.252958298822
a37	0.162200458394	0.12117287336	0.229859895234	0.203126961985	0.283639812941
a31	0.126874136465	0.09368780112	0.230122618411	0.221790930662	0.32752453098
</S>	0.112250470732	0.07526507056	0.240920019206	0.222974525331	0.34858993549
