 	dovevo	comprare	il	pane	</S>
a31	0.147329367	0.08249108	0.332672913	0.31167802	0.125828655
a46	0.0651456636667	0.09000759	0.386839624333	0.344336386667	0.113670778333
a31	0.0378449468889	0.0706372766667	0.305286348111	0.484293395556	0.101938073778
a18	0.0202705176296	0.0883280522222	0.450530536037	0.386783661852	0.0540872522593
a13	0.0170427302099	0.111797560741	0.578270712012	0.196431529284	0.0964574440864
a0	0.0202964714033	0.12207245358	0.572796447337	0.101941559761	0.182893018029
a20	0.0404095704678	0.15885944786	0.510674302446	0.0835384979203	0.206518159343
a7	0.0694589868226	0.184403645953	0.399755054149	0.129308739307	0.217073576448
a20	0.107148908941	0.186487591984	0.293316051383	0.159712869769	0.253334578816
a31	0.13245854298	0.212497930661	0.220841273794	0.183705593256	0.250496656272
a11	0.19848804766	0.248774723554	0.183596187931	0.174179827752	0.194961222091
a39	0.304593035887	0.251514007851	0.16416603931	0.126045332584	0.153681607364
a31	0.288692645296	0.26135617595	0.149389973103	0.138648694195	0.161912549121
a13	0.298782928432	0.273259601983	0.140961784368	0.138029533398	0.14896621304
a17	0.380103236144	0.253839500661	0.131780414789	0.104578128466	0.129698751013
a31	0.355924318715	0.271336416887	0.139245418263	0.100766868155	0.132726997004
a46	0.346614832905	0.297341765629	0.150050726088	0.0964362960517	0.109556402335
a20	0.378449777635	0.296895041876	0.151605355363	0.0870093270172	0.0860405041117
a31	0.348875175878	0.300844520625	0.170748391788	0.0970446420057	0.0824872913706
</S>	0.319797862939	0.304607720312	0.187401255894	0.107979038003	0.0802141556853
