 	non	ha	che	li	aspettiamo	</S>
a46	0.06326001275	0.0472664085	0.03746276981	0.104377068	0.72039056	0.0272432185
a31	0.02562710496	0.0378517952667	0.04155204027	0.107718432667	0.732302306667	0.0549483495
a15	0.00895493596333	0.0179318858556	0.165932252423	0.0569038395557	0.672346082222	0.0779310265
a31	0.00318823424778	0.0203933069519	0.448458510808	0.0399457598519	0.435188630741	0.0528255801667
a28	0.00140207385593	0.0317715763173	0.670189003603	0.0386552736173	0.22791112158	0.0300709373889
a20	0.00100838139864	0.0397859807724	0.764056347868	0.0644832168724	0.09637806186	0.0342879557963
a11	0.00146228089955	0.0374268715908	0.620332169289	0.230595742291	0.0427526149533	0.0674302959321
a31	0.00742167756652	0.0368071538636	0.39897105643	0.387876770764	0.0609805359844	0.107942798644
a11	0.0123526061888	0.0338536459545	0.254563955477	0.377429053588	0.167771608661	0.154029106215
a31	0.0129629593963	0.0230975726515	0.136259538492	0.274984811196	0.409396679554	0.143298407072
a46	0.0149185521321	0.0234326278838	0.0983450128307	0.209455170399	0.553456953185	0.100391664024
a31	0.015375694044	0.0278796582946	0.0820917376102	0.1831878018	0.609177984395	0.082287102008
a11	0.0177174726813	0.0355078640982	0.0770514392034	0.171948448933	0.628903351465	0.0688714146693
a31	0.0198866798938	0.0403704293661	0.0736583330678	0.172165236311	0.621890017155	0.0720293015564
a11	0.0210793302979	0.0483246344554	0.0809136076893	0.180698042104	0.596524929052	0.0724594271855
a46	0.0329914404326	0.0847534814851	0.129189925896	0.224746940701	0.453320773017	0.0749974123952
</S>	0.0431877587163	0.111704705743	0.157724857948	0.226568750351	0.387936996508	0.0728769111976
