 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.0048365445	0.0046195971	0.00834194885	0.0515720585	0.572793605	0.159140325	0.1614919185	0.037204032
a0	0.00302416526667	0.00703425746667	0.01079158345	0.1589253895	0.438243088333	0.205442558333	0.160522382833	0.0160165936333
a31	0.0101487240889	0.0108220711556	0.02002019965	0.291550589833	0.428973956111	0.157264989444	0.0743085029443	0.00691095944443
a17	0.0132289870963	0.0141158073852	0.0502030468833	0.303300563278	0.341859848704	0.186120973148	0.0879776729814	0.00319310018148
a20	0.0078413224321	0.0160548514617	0.105218990628	0.258749127759	0.215913962901	0.263358134383	0.130614280994	0.00224933876049
a31	0.0055502766107	0.0128027602206	0.167976630209	0.26297995592	0.174860890967	0.261259711461	0.112816590331	0.00175318852683
a37	0.00314746830357	0.0076756266402	0.16013139007	0.224540405307	0.144196930322	0.324107127154	0.131546816777	0.00465427251561
a15	0.00580788073452	0.0136443057134	0.120146310023	0.156193668436	0.104300754774	0.370890175718	0.203650752259	0.0253661831719
a46	0.0158784435782	0.0309136952378	0.097159392341	0.120521491145	0.0968827629247	0.322887691906	0.255064940753	0.060691547724
a24	0.0406402791927	0.0533770784126	0.0699784517803	0.0846528640483	0.0804133843082	0.266093027302	0.276001513584	0.128843355908
a31	0.0499688723976	0.0773358428042	0.0550111792601	0.0655812213494	0.0907260147694	0.270670949101	0.252520491195	0.138185421969
a18	0.0465869457992	0.0829633026014	0.0512931730867	0.0624246884498	0.0978638815898	0.287416786367	0.250658280398	0.120792957323
a11	0.0713366875997	0.0870721925338	0.0544520690289	0.0605223711499	0.0751620531966	0.218955715456	0.262507193466	0.169991752441
a35	0.0856800871999	0.0935622441779	0.0549433110096	0.0581499853833	0.0658875470655	0.190708508485	0.262561271155	0.188507084147
a31	0.0858752617333	0.114352434726	0.0551996703365	0.0603802384611	0.0715399273552	0.201749886162	0.267759627052	0.143142978049
a13	0.0966239752444	0.128349363575	0.0554151144455	0.059937394487	0.0712702074517	0.184221042054	0.259734139017	0.144448786016
a11	0.119176908415	0.124787849858	0.0549480858152	0.0551647121623	0.0604936348172	0.146009132685	0.238914903006	0.200504808672
a31	0.130780570805	0.163383603286	0.0515148786051	0.0499853080541	0.0608983292724	0.137242539562	0.210053764335	0.196141029557
a46	0.149594534935	0.189674704429	0.0510584062017	0.0478042426847	0.0604386250908	0.126133006521	0.184674761445	0.190621686519
a31	0.159060241645	0.215708128143	0.0543450354006	0.0463669468949	0.0622763716969	0.114736702174	0.152459452148	0.195047065506
a24	0.189876983882	0.253218836048	0.0631981418002	0.0471070566316	0.0642767872323	0.106593190725	0.110702899049	0.165026061835
a35	0.223504961294	0.233251528683	0.0656473432667	0.0485281422105	0.0554307284108	0.088624093575	0.114222219683	0.170790980612
a31	0.186443363765	0.216054732894	0.0586176204222	0.0447814360702	0.0536181464703	0.099349564525	0.137292189894	0.203842956871
a46	0.194221394588	0.229888177631	0.0611823268074	0.0427762260234	0.0521642484901	0.0976624748417	0.121638921298	0.20046621229
a31	0.189220113196	0.218272242544	0.0690446372691	0.0469157553411	0.05744410483	0.0981769249472	0.113627555099	0.207298644097
</S>	0.151405799098	0.201605946272	0.0730369961346	0.0503888746706	0.066047482415	0.111932237474	0.119508022549	0.226074622048
