 	che	consuma	poco	benzina	</S>
a31	0.008017414777	0.25512374925	0.0242866002472	0.707513025	0.005059178845
a41	0.0429111799257	0.301146286417	0.216084732416	0.424631821667	0.0152259879483
a31	0.0537961499752	0.159509744139	0.578728090805	0.192342477822	0.0156235419494
a28	0.0411809566584	0.111920446713	0.776208110268	0.064833760134	0.00585674241647
a24	0.0426852822195	0.205967192238	0.727036783423	0.021825993958	0.00248480258216
a31	0.0476652724065	0.298709580746	0.631648087808	0.0180801116393	0.00389702250405
a11	0.0630819624688	0.323238226915	0.486270155936	0.11339235388	0.0140173415014
a31	0.0595613274896	0.282166898972	0.290363478645	0.326377151293	0.0415311421671
a46	0.0409756224965	0.184220932991	0.155094192882	0.507472640431	0.112236618722
a31	0.0332924194988	0.146882027664	0.099876824294	0.527857843477	0.192090876241
</S>	0.0361391077494	0.153465388832	0.097675322147	0.491783681739	0.22093646812
