 	hai	già	mangiato	</S>
a31	0.0128823295	0.150868365	0.109522226	0.72672715
a37	0.00729044286667	0.127299009667	0.138422698667	0.726987916667
a31	0.00424923365556	0.121880447889	0.328810062889	0.545060302222
a46	0.0132893155519	0.281953325963	0.487303070963	0.217454322741
a31	0.0261189645173	0.340296511988	0.452355206988	0.181229342914
a39	0.0420349635058	0.335043730663	0.446895502329	0.176025804305
a20	0.0560231261686	0.371784976888	0.372924957443	0.199266948102
a31	0.0722914817229	0.400367555629	0.255139492481	0.272201509367
a46	0.0994643385743	0.48520939521	0.201246830827	0.214079451122
a31	0.111954292858	0.520848808403	0.201376263609	0.165820598374
a18	0.170499544286	0.497238666134	0.190766684536	0.141495059458
a24	0.270419581429	0.462773155378	0.171287814845	0.0955194131527
a46	0.331488660476	0.433330758459	0.157319991615	0.0778605593842
</S>	0.351102480238	0.425626404229	0.149388460808	0.0738826221921
