 	stava	ancora	cucinando	</S>
a8	0.978975215	0.0045113636	0.00210485205	0.01440856425
a46	0.721289975	0.0423807287667	0.00695770181667	0.22937159525
a24	0.309074147233	0.114908926256	0.173630610606	0.402386338417
a37	0.105317914278	0.206209158752	0.396685636869	0.291787326139
a20	0.0366613575927	0.274894236251	0.477890278956	0.210554158713
a31	0.0134540431642	0.305345742084	0.484195059652	0.197005159571
a37	0.00572062108807	0.279344970695	0.403889146551	0.311045269857
a31	0.00431490816269	0.286274266898	0.314564735517	0.394846109952
a20	0.00372795165423	0.408146275633	0.266404728506	0.321721023317
a31	0.00502501295141	0.556245451878	0.214950499502	0.223779007772
a6	0.0059034624838	0.590503953959	0.202351806501	0.201240782591
a31	0.0103947449946	0.567661154653	0.185491578834	0.23645255753
a20	0.0151239456649	0.660043514884	0.129314922945	0.195517699177
a46	0.0164720118883	0.748405808295	0.0994823709817	0.135639919726
a31	0.0203124049628	0.784891049432	0.0831091203272	0.111687496575
</S>	0.0216630829814	0.805078259716	0.0709798001636	0.102278878287
