 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.01359987353	0.0309589932	0.01431251525	0.15704624825	0.1587477125	0.0544537705	0.088714497	0.3963580115	0.085808415
a13	0.0167139998433	0.0598146817333	0.0381469580833	0.20143247275	0.284567420833	0.0650507901667	0.138969062333	0.1581795965	0.0371250503333
a20	0.0123541932811	0.0652469005778	0.0567245070278	0.20695099425	0.318213186944	0.0562970983889	0.180809104111	0.0873651431667	0.0160388793444
a7	0.0208947117604	0.0879261568593	0.0573064700093	0.261700011417	0.254129368981	0.049657634463	0.212408744704	0.0495143507222	0.00646253668147
a36	0.0501934639201	0.162142328953	0.0590627800031	0.245468537139	0.200137432994	0.0439494731543	0.206755151568	0.0278173325741	0.00447350476049
a7	0.08544685664	0.220409666318	0.0730849013344	0.190835959046	0.180038314331	0.0514520143848	0.168918093856	0.0260659095247	0.0037482883535
a31	0.141445044213	0.206348892106	0.109478215111	0.201274506349	0.15673557811	0.0445579357949	0.113430896952	0.0246371891749	0.00209172655117
a37	0.173836054738	0.196759030702	0.117211045037	0.202723292116	0.15264506937	0.0396988035983	0.090217557984	0.0227708690583	0.00413825805039
a31	0.196665458246	0.192253713567	0.132558708346	0.182552520705	0.15229011779	0.0374800588661	0.0790527226613	0.0223251716861	0.00482152848346
a37	0.201041846082	0.172860161189	0.151553696115	0.183202186902	0.15489204393	0.0390448462887	0.0669200122204	0.025627740562	0.00485746596115
a41	0.173856718694	0.193047427063	0.125675703705	0.158122168967	0.171106427977	0.0623681700962	0.0740551354068	0.032726552854	0.00904166215372
a21	0.174289636231	0.211457969021	0.100934229568	0.136783469656	0.167757382659	0.0752606700321	0.0851341118023	0.0350994489513	0.0132830632179
a31	0.15553663541	0.208519249674	0.170096086523	0.129868069885	0.155254497553	0.0625327086774	0.0759871656008	0.0317163729838	0.0104892069593
a39	0.14571969847	0.180125889891	0.206384568841	0.125224676628	0.153199535851	0.0726572482258	0.0674195135336	0.0385039499946	0.0107649168731
a13	0.15571497949	0.16508530663	0.143352461614	0.115161318876	0.16907592195	0.104115654075	0.0810223578445	0.0489962006649	0.0174758116244
a31	0.136612146497	0.175963855543	0.188263339205	0.106608149625	0.162776723983	0.093534784025	0.0775411009482	0.0451893762216	0.0135105188081
a20	0.128904338832	0.159440373848	0.208080849735	0.107290056542	0.151743541328	0.0921629260083	0.0758430786494	0.0606902430739	0.015844570536
a31	0.118874346277	0.158202603283	0.178111346578	0.099886375514	0.143148748776	0.112583080669	0.0792314942165	0.0885950176913	0.0213669941787
a35	0.137120932092	0.152855563094	0.176833425526	0.095968221838	0.125146194592	0.108626202223	0.0713263877388	0.0984216325638	0.0337014677262
a31	0.146361160697	0.140349589698	0.158825705175	0.0915211906127	0.120074714864	0.109908127408	0.0714850392463	0.115906240855	0.0455682705754
a26	0.142017686899	0.144691356566	0.185384931725	0.0958680435376	0.111606901621	0.104276632469	0.0625296424154	0.106568263618	0.0470566081918
a9	0.152778357633	0.125908678855	0.178621913908	0.113496831179	0.12157455054	0.0952119161563	0.0693845618051	0.0868297245393	0.0561935060639
a33	0.209980524544	0.112898954618	0.135238287969	0.114023133726	0.13035367818	0.0884239107188	0.0808688372684	0.0730589958464	0.055153673688
a31	0.220407174848	0.136295739873	0.13739747599	0.093519233242	0.113047420727	0.10217199024	0.0683175550895	0.0745178796155	0.054325542896
a39	0.185487828283	0.145399478624	0.134537888663	0.072351901414	0.100742420242	0.129944383413	0.0654272243632	0.0949858632052	0.071123067632
a24	0.215166989428	0.133392051541	0.119928466221	0.066027097138	0.0895192117473	0.147599501138	0.0640996374544	0.0860999144017	0.0781672042107
a37	0.217503206476	0.133731273847	0.11145319874	0.0687620807127	0.0935884022491	0.160595863713	0.0684400918181	0.0737965348006	0.0721293830702
a7	0.203293488825	0.124173823282	0.09961379458	0.0757448802376	0.112143924083	0.159567391238	0.0850274022727	0.0719912782669	0.0684440010234
a17	0.183339349608	0.120026721094	0.0927886631933	0.0813810867459	0.126383528028	0.156310017079	0.0979735090909	0.0710860277556	0.0707110670078
a24	0.158549828536	0.101326718365	0.0802509810644	0.0782954949153	0.124194457676	0.137702675693	0.111546209697	0.0971234242519	0.111010205669
a34	0.120948189845	0.086229779455	0.0792624236881	0.0691575443051	0.126697470892	0.0998016518977	0.121348103232	0.159864478084	0.136690388556
a37	0.107780971615	0.085544706485	0.0803846545627	0.0619254507684	0.128890830297	0.0907522739659	0.124901214411	0.181212989361	0.138606936185
a31	0.109265880538	0.103663902162	0.0861957148542	0.0545799929228	0.119330631766	0.117776397989	0.113382988137	0.161448839787	0.134355665395
a37	0.125993240179	0.115929778721	0.0936649249514	0.0516669296409	0.108374728922	0.134834235996	0.0964628960457	0.148401099929	0.124672185132
a41	0.15819173006	0.106217790907	0.0866457816505	0.0494323978803	0.0956594463073	0.145188538665	0.0913178220152	0.136282756643	0.131063761711
a31	0.14893029202	0.117428750302	0.0963938925502	0.0512597252934	0.104729015436	0.149367546222	0.0883561440051	0.126894980548	0.11663967057
a28	0.135818262673	0.125170166767	0.102411309517	0.0508854000978	0.114727241812	0.153614002074	0.0906314026684	0.123289853516	0.10345238519
a20	0.151679737558	0.121342395589	0.0987592765057	0.0486288030326	0.103826800604	0.168224697358	0.0867899205561	0.117753386172	0.102995010063
a17	0.164765109186	0.12296629853	0.101350748835	0.0499226313442	0.0936003085347	0.181126312453	0.0778826551854	0.109066708724	0.0993192066877
a31	0.152713043062	0.133822146177	0.109156442945	0.0527506411147	0.105773081178	0.176178700818	0.0814379037285	0.101428512908	0.0867394822292
a24	0.140576021021	0.136203385392	0.107907540982	0.0510117030382	0.115451683726	0.167821053606	0.0899893365762	0.104605927636	0.0864333540764
a20	0.144750357007	0.125141268464	0.0999461536607	0.0484161053461	0.108513557909	0.170549154535	0.0907574738587	0.113914292545	0.0980116546921
</S>	0.143969363504	0.121286204232	0.0988078968304	0.048835507673	0.107519033954	0.173488227268	0.0903381444294	0.116466451272	0.0992891623461
