 	il	muro	vuole	uno	specchio	</S>
a46	0.22238983	0.0266627345	0.038385790185	0.2145970537	0.41235236	0.085612245
a31	0.0999945494333	0.0315183198333	0.0400712882617	0.2177176859	0.36412136	0.246576811667
a24	0.0350710618111	0.0188074359444	0.0759763476206	0.2555894633	0.28865157	0.325904123889
a37	0.014218799937	0.0164322983148	0.22799998254	0.380240214433	0.153931179	0.207177521296
a18	0.00788833561233	0.0220341717716	0.34691501418	0.318026841478	0.0827781496667	0.222357490432
a20	0.00967733507078	0.0566794622572	0.384645164727	0.252516923826	0.0810011342222	0.215479972144
a41	0.0205884606903	0.101421294086	0.325261954909	0.195498092942	0.173939578074	0.183290582715
a31	0.0261239072301	0.119172698029	0.20962675497	0.138615053981	0.311204279358	0.195257280905
a11	0.03990004141	0.116048292676	0.14427279499	0.108252573994	0.327119219786	0.264407080302
a31	0.04665138247	0.0968705075587	0.0935038416633	0.0766504893313	0.289630513262	0.396693253434
</S>	0.037674334235	0.0855772787794	0.0693457058317	0.0573776646657	0.302380306631	0.447644676717
