 	io	non	ho	cosa	da	mangiare	</S>
a31	0.098966988	0.0497730325	0.039427545	0.06643922275	0.15408387	0.215693085	0.375616235
a37	0.0533812766667	0.0287174665	0.0279144436667	0.0938928975833	0.272051746667	0.356681168333	0.167361001667
a31	0.0436341022222	0.0143335571667	0.0324938032222	0.217814779194	0.323995482222	0.294859436111	0.072868835889
a18	0.0354475380741	0.0089909028689	0.0917179160741	0.435625716398	0.270642557407	0.12554613037	0.032029222763
a31	0.0204303878914	0.00345556841963	0.121255875358	0.487226662133	0.280646625802	0.0704411501233	0.0165437380543
a11	0.0208487908305	0.00423450562321	0.109924411786	0.480378907378	0.317522608601	0.0577640183744	0.00932673925143
a37	0.0432382992768	0.0161666250411	0.104344707262	0.426002405793	0.298439582867	0.105913286125	0.00589504815048
a15	0.0695305630923	0.0323177890137	0.0801894124207	0.260321978598	0.282704427622	0.246933955375	0.0280018762168
a39	0.134514041031	0.0764061186712	0.0653347341402	0.156831439533	0.223067889207	0.269662745125	0.0741830420723
a31	0.170367763677	0.0991418842237	0.0644258133801	0.128149266511	0.196502466402	0.221331045042	0.120081764024
a39	0.196380681226	0.121563536075	0.0805724497934	0.12883410217	0.180685905467	0.182865711681	0.109097633675
a20	0.257756553742	0.183242618692	0.0975260815978	0.130585044057	0.150450981822	0.11238596556	0.0680527588917
a24	0.278374511247	0.215191289564	0.102094320199	0.127913994686	0.136096150607	0.08656319352	0.0537665069639
a31	0.244242783749	0.200834343188	0.0928022880663	0.131144768229	0.157868460202	0.10645078784	0.066656520988
a46	0.23357390125	0.194334547729	0.0892710643554	0.132315982743	0.165439756734	0.113274685947	0.0717900576627
a31	0.218938997083	0.191607139243	0.0884393964518	0.130299470914	0.168114538911	0.125772578649	0.0768278765542
a3	0.202326709028	0.184138299748	0.0938760054839	0.134878636971	0.173903856304	0.133529782883	0.0773466821847
a31	0.184195396343	0.165942441249	0.0949377651613	0.13118868099	0.172203438768	0.155296480961	0.0962357940616
</S>	0.143118078171	0.137022947625	0.0804185975806	0.121712478495	0.183874884384	0.20105735548	0.132795667031
