 	forse	non	li	ha	a	casa	</S>
a28	0.024161751	0.0908074445	0.0823496245	0.409701375	0.232974124	0.114687272	0.0453183455
a10	0.0176564784667	0.0345275555	0.0481085325	0.365343558333	0.269015691333	0.131462715333	0.133885412167
a31	0.0239700269556	0.0143253953	0.0276802371667	0.328895259444	0.284913873778	0.157277373778	0.162937824722
a21	0.0283254076519	0.0094951519	0.0657816823889	0.464988219815	0.273460699926	0.096985137926	0.0609637230073
a37	0.0178926945506	0.0267315049667	0.16644433413	0.569426889938	0.145990530309	0.051234812642	0.0222792756691
a31	0.0219008048502	0.0485670073222	0.211351131377	0.494445279979	0.132335485103	0.0826587895473	0.00874153145637
a37	0.0325548972834	0.0841430781074	0.259074080459	0.408326693326	0.117418476034	0.0943831265158	0.00409966248546
a31	0.0291359472611	0.112710684036	0.287330793486	0.348880887775	0.102470563011	0.115266005505	0.00420511649515
a37	0.0243391819204	0.141871826012	0.287508921162	0.300360252592	0.10723954567	0.134265241835	0.00441498106505
a31	0.0205320250735	0.150307398671	0.263844663721	0.238850277531	0.111613613223	0.200679653945	0.014172308255
a21	0.0167547137912	0.14570570289	0.202416164574	0.182234335844	0.144318431074	0.288488057982	0.0200825834183
a31	0.0253983535971	0.141253264297	0.166557804858	0.150875006615	0.147572547025	0.298097489327	0.0702455534728
a20	0.0479883978657	0.116765708099	0.118019841619	0.111245303538	0.149881635675	0.298012186442	0.158086927824
a31	0.0580677402886	0.104537696033	0.0915151705397	0.0849494821793	0.160491191892	0.272577728814	0.227860972608
a37	0.0587793494295	0.0881241753443	0.0794966801799	0.0645774103931	0.150890690631	0.282817509605	0.275314157536
a33	0.0638481558098	0.108696381781	0.10406182006	0.0756512937977	0.163324983544	0.252886099868	0.231531250845
</S>	0.0617315094049	0.136599715891	0.13137122503	0.0951428443988	0.189418571772	0.208117244934	0.177618892922
