 	forse	stanno	ancora	svegli	</S>
a31	0.0631242643	0.0084809886	0.032246677	0.772926035	0.123222073
a10	0.0634715986667	0.00927980636667	0.0341558413333	0.519374428333	0.373718344333
a20	0.0267428687889	0.0122584616222	0.0482036574444	0.360418659444	0.552376341444
a31	0.015205059263	0.0248894015407	0.144890272481	0.466779686481	0.348235561815
a18	0.025410009421	0.0364520685136	0.262203980827	0.543099628827	0.132834315272
a31	0.0284826340737	0.0678975068379	0.322790313609	0.485106032942	0.095723528424
a35	0.0221570636246	0.076851618946	0.298211701203	0.387324414314	0.215455202808
a31	0.0229133882082	0.102354787982	0.297799450401	0.299104031438	0.277828340936
a10	0.0264869944027	0.124051129327	0.306626770134	0.246579057146	0.296256043645
a20	0.0495334408009	0.120828849776	0.277212503378	0.200583472382	0.351841701215
a29	0.0819810899336	0.145358109925	0.259004257793	0.163571267461	0.350085253738
a20	0.125096114978	0.142202883308	0.232526142598	0.14560201582	0.354572871246
a31	0.163778324993	0.128219217769	0.237366860866	0.167699728607	0.302935920415
a28	0.198738704998	0.170091609256	0.254770133622	0.167816622869	0.208582973472
a8	0.215661828333	0.225985446419	0.263701801207	0.138482030956	0.156168894491
a21	0.251074772778	0.210968165473	0.247495707069	0.128198990319	0.162262341497
</S>	0.290496161389	0.186726062736	0.225272928535	0.123871070159	0.173633765749
