 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.01114000635	0.0011625674	0.008511471515	0.03336890435	0.1788956145	0.179470635	0.176906357	0.0559752525	0.315054245	0.0037365869	0.035778342
a31	0.0289627047833	0.00365983233333	0.0175182641717	0.0409897281167	0.1922597715	0.240499468333	0.239425703667	0.0645774165	0.135428805667	0.00762557863333	0.029052729
a7	0.0808109049278	0.0170243207778	0.0613297327239	0.0929565527056	0.117097223833	0.198903257444	0.271538737889	0.0591141678333	0.0512979574223	0.0180469558778	0.031880217
a0	0.124765928309	0.0321357502593	0.105162976241	0.147798290902	0.0826049759443	0.106666767481	0.12657305163	0.0525843026111	0.0205040255408	0.0910816406259	0.110122294
a31	0.136217576103	0.0264686485864	0.14503482408	0.181747593634	0.0757278833148	0.0756692094937	0.0615029468767	0.0327839062037	0.00952445368027	0.134756756875	0.120566179233
a37	0.138434895368	0.0240635143621	0.181602904693	0.214750511211	0.0775199291049	0.0658849541646	0.0382281349589	0.0251446167346	0.00550494852676	0.129460698958	0.0994048909777
a8	0.174661661789	0.032134143454	0.177638104898	0.20492192707	0.047566579035	0.0300181447215	0.025160266153	0.0206851295782	0.00539305637559	0.132535379653	0.149285620326
a37	0.214702697263	0.0579394511513	0.179397014966	0.19631744569	0.041973183345	0.0169262904072	0.0165137978843	0.0186333731927	0.0132371996585	0.121747339884	0.122612235775
a31	0.207124095754	0.0727030383838	0.250605681655	0.17873386523	0.0568307867817	0.0359503066357	0.0166296986281	0.0261428090642	0.0153413608862	0.084479335828	0.055459062425
a17	0.208367938585	0.0769523994613	0.279891570552	0.18173571841	0.0680617289272	0.0439572422119	0.0168350072094	0.0295509650214	0.0114525316287	0.0470713271427	0.0361235456417
a37	0.210564952862	0.104686555154	0.218829840184	0.186358516137	0.0662563096424	0.0269492447373	0.0177427017365	0.0294387020071	0.0241644372096	0.0726985417142	0.0423101302139
a31	0.187200637621	0.105534038385	0.230622686728	0.158997652046	0.0673704298808	0.0493078822458	0.0342653162455	0.046250953669	0.0251854560699	0.0664053320714	0.028859596938
a14	0.157416819207	0.106896849462	0.243563192243	0.146930104015	0.0785838899603	0.0644143140819	0.0488464834152	0.0638132118897	0.02489831269	0.0398828098571	0.0247540215127
a3	0.144976893069	0.129058333154	0.194735374081	0.147826268005	0.0798079799868	0.0440149573606	0.0452903544717	0.0600945532966	0.04868911323	0.070551477619	0.0349547068376
a11	0.15037719769	0.144976274385	0.155963144694	0.138708259335	0.0709865299956	0.0330924617869	0.0444171614906	0.0529722170989	0.07230926441	0.101339365873	0.0348581406125
a35	0.182981792563	0.141808026462	0.140448274898	0.140631799778	0.0630652783319	0.025830281929	0.0376629891635	0.0441565186996	0.07296853647	0.114354845291	0.0360916552042
a8	0.194736917521	0.094429927154	0.118449184966	0.128784839926	0.043139607444	0.0149584121763	0.0221367060545	0.0271621065665	0.04887102049	0.206011531764	0.101319727401
a23	0.189992632507	0.061530577718	0.111677738322	0.128379676642	0.0316194868147	0.00873410692543	0.0142655826848	0.0167990765222	0.0348430241633	0.266740070588	0.135417992467
a31	0.152501431836	0.0749713662393	0.117225486107	0.120334875547	0.0503890369382	0.0536523116418	0.0698828405616	0.0646684071741	0.0442111193878	0.170593122863	0.0815699741557
a11	0.0990119929453	0.0925171904131	0.0898659777023	0.0814170085157	0.0581097489794	0.0822513838806	0.142819856854	0.120572842391	0.0748154304626	0.104722598288	0.0538959673852
a10	0.101539405648	0.109442873471	0.0716695982341	0.0740077728386	0.0517960723265	0.0610240156269	0.148027892285	0.117776467464	0.0969125214875	0.122951794096	0.0448515844617
a31	0.093929105216	0.108901955824	0.0886940394114	0.0775287742795	0.0641621181088	0.0878177628756	0.153108747428	0.121956245821	0.0784067508292	0.0945938623653	0.0309006254872
a10	0.0828434184053	0.104435253275	0.0880632564705	0.0713310947598	0.0655826323696	0.0981988092919	0.163913665809	0.137666315274	0.0791863759431	0.0738603237884	0.0349188551624
a35	0.0936761028018	0.110295582758	0.0672969314902	0.0685475782533	0.0546514701232	0.0674948170973	0.145713468603	0.130201920425	0.106064010314	0.110268113263	0.0457900070541
