 	non	mi	aspetti	che	non	vengo	</S>
a8	0.2692345153	0.026511084	0.106362751	0.271167953	0.0874544	0.05623971025	0.183029545
a31	0.0916553555	0.0162674434667	0.112850392333	0.431268131	0.189903236667	0.04232859025	0.115726816667
a24	0.0307539933323	0.0063324488889	0.124400049444	0.448874277	0.276985785556	0.0689398634167	0.0437135582223
a31	0.0102897490284	0.0030275074963	0.258517466481	0.428370292333	0.207963521852	0.0758077054722	0.0160237661408
a36	0.00350904263813	0.00298565186543	0.357760835494	0.448915997444	0.124717198951	0.0549464661574	0.0071648441136
a31	0.00144613255604	0.00492431558848	0.408544158498	0.460427565815	0.0795188036503	0.0395297487191	0.0056093402712
a39	0.00209041871868	0.0114295677295	0.346148706166	0.381655585272	0.120530690217	0.0398619879064	0.0982830959904
a8	0.0158793387729	0.0563190972432	0.227718255389	0.268106991757	0.164816453406	0.0405189743021	0.226640898663
a31	0.0360335162576	0.0931932924144	0.157100828463	0.166305585919	0.122309728802	0.0305661337674	0.394490899554
a29	0.0628068700859	0.127228684138	0.115016992821	0.108715241973	0.097846993934	0.0326329135891	0.455752299851
a31	0.073731011362	0.149112534713	0.105883395607	0.0898082236577	0.091884607978	0.0362600585297	0.45332014995
a17	0.102297830454	0.189899248238	0.108256736536	0.0802238215526	0.081916164326	0.0331038068432	0.404302379983
</S>	0.139320815227	0.245626394119	0.121798288268	0.0861310737763	0.085527369663	0.0347994734216	0.286796609992
