 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	7.552639115e-05	0.000463471425	0.000956367698	0.00888312005	0.070994096575	0.013510947	0.0140208424	0.0213772175	0.01508017975	0.0197782472	0.1168982368	0.01234234915	0.073597815	0.009372764	0.00853487825	0.056195197	0.02701226585	0.033743113835	0.01718199285	0.0243754732	0.1710476145	0.06043507	0.21860167	0.00363385957	0.001345181512	0.00054256274
a31	7.93293523833e-05	0.000682994808333	0.00181475559933	0.0100617754833	0.0752204948583	0.0422992596667	0.0182218321333	0.0247406668333	0.0183810535833	0.0293447087333	0.130414690933	0.01791380105	0.0784472566667	0.104200251	0.0530411854167	0.0570964753333	0.0563263376167	0.038145323945	0.0191023992833	0.0327890480667	0.0782760325	0.0280228383333	0.0787381186667	0.00411247979	0.00176503143733	0.000761931316667
a1	0.000118923506128	0.00110423166944	0.00257645409978	0.0058298214611	0.0341576157861	0.0469317178889	0.0139678307111	0.0159801549444	0.0135887338611	0.0248829705778	0.0843336889777	0.01781502335	0.0593838215556	0.153654807	0.0982401331389	0.0498996191111	0.193554679206	0.030861527315	0.0214849594278	0.0274271630222	0.0549365521667	0.0126558953444	0.0312815682222	0.00289706729667	0.00146089271244	0.000974208585556
a35	0.000161286785376	0.00108335562648	0.00199850276326	0.00329301860037	0.0164600394287	0.0186733112296	0.00913507947037	0.0106757828148	0.00877059168703	0.0130563605593	0.0574608478259	0.0149638537833	0.0231363680285	0.154720345667	0.185179569046	0.0398291128704	0.301417383069	0.0351191404383	0.0248465611426	0.0205927630074	0.0306233342222	0.0068641692148	0.0150970970741	0.00367735186556	0.00194550330415	0.00121928296185
a31	0.000129278671792	0.00153528351216	0.00228471098442	0.00416543348012	0.0118517088096	0.00940121767653	0.0136287130568	0.0135979701049	0.0127722672957	0.0183023865531	0.029702025442	0.0132588092611	0.0112493921862	0.232976271889	0.246474926349	0.0181553052901	0.24328072769	0.0324479781461	0.0177487073809	0.0190534086691	0.0198499295741	0.00786288093827	0.013550758358	0.00345223768852	0.00233964060138	0.000928040697283
a7	0.000111638753931	0.00167477540739	0.00236097231814	0.00444308777671	0.0108669959365	0.00629317696884	0.0160785586856	0.015871699535	0.0145601969319	0.020217393251	0.0230319231473	0.0173060357537	0.00737410446207	0.255293887296	0.22177243545	0.0123802445967	0.231865102563	0.043456021382	0.021358737127	0.0253248008897	0.018351857858	0.0106033219794	0.0143508191193	0.00245734476284	0.00202117323379	0.000573708742428
a31	0.000112982977977	0.00138673137246	0.00179365786271	0.0033511782089	0.0099799926455	0.00368064023295	0.0195844602285	0.0209904336783	0.018207065144	0.0158140364837	0.0236174767158	0.0183226519179	0.00493905142069	0.251470962432	0.20553543515	0.0112777348656	0.235436714188	0.050157627794	0.0240063820423	0.0258034009632	0.0177617536193	0.0120346336598	0.0193581963731	0.00243443425428	0.00244423911126	0.000498130234143
a24	0.000100210637659	0.00128975743082	0.00161296060757	0.00301100209297	0.0095226339485	0.00284177507098	0.0196746650762	0.0224729815594	0.019575720548	0.0143740288612	0.0239535939053	0.0219590719726	0.0042035439069	0.219833704144	0.169868468383	0.0109466366219	0.238153874729	0.0653030612647	0.0295769623474	0.0469170619877	0.0176823132064	0.0221809405533	0.024351014791	0.00480277328476	0.00376179080375	0.00202944999805
a46	0.000100155837553	0.000545760310273	0.00063895827919	0.00119648185432	0.00550507038283	0.00116880576699	0.0104743503587	0.0137295321865	0.00948757534933	0.00602288435373	0.0203414489684	0.0271256923242	0.00260358226897	0.182401928048	0.153657302794	0.0109690762073	0.24930647491	0.0903506070882	0.0362799841158	0.0769342239959	0.0133219359021	0.0335828868511	0.0241198449303	0.0145134784283	0.00840054836792	0.00722143999935
a24	0.000296782342518	0.000386641590091	0.000335320426397	0.000856092518107	0.00598671379428	0.00077867806233	0.0110438501196	0.0163846050622	0.00951190928311	0.00509596648458	0.0328069779895	0.0337748667747	0.00364132728966	0.140468182683	0.120785747598	0.0233573824024	0.196294831637	0.110258642363	0.0515827603719	0.103567187999	0.0114345344674	0.0474094189504	0.0245788776434	0.0256860338094	0.014058493456	0.00961824433312
