 	ancora	non	mi	sono	vestito	</S>
a8	0.350410085	0.05292672	0.27557358155	0.0537090425	0.11436603	0.153014535
a31	0.126083198333	0.0491249516667	0.28301420185	0.105305994167	0.262782276667	0.173689395
a10	0.044595805911	0.0285497355556	0.258016865283	0.148737641389	0.348001212222	0.172098765
a31	0.0169145663703	0.0307726775185	0.421511928428	0.18140881713	0.265663874074	0.0837281786667
a18	0.0073966395901	0.0386389265062	0.380797579476	0.23211089571	0.292556974691	0.0484990232222
a31	0.00475328606337	0.0548972038354	0.362576763159	0.23703688857	0.307226151564	0.0335097151407
a20	0.00445124502112	0.0580430566118	0.333663614386	0.242341082857	0.273340363855	0.0881606624469
a31	0.0104296956737	0.0542249842039	0.234373318129	0.280850790952	0.288242781285	0.131878444149
a13	0.0188152592246	0.0490299437346	0.191974686043	0.256188893651	0.239579580428	0.24441162805
a35	0.0657804094082	0.0859623869115	0.154939058681	0.20800347455	0.177871343476	0.307443322683
a39	0.171352319803	0.148310835637	0.16137772956	0.167716778183	0.141460837825	0.209781487561
a46	0.274455676601	0.169931518546	0.142024819853	0.128687687728	0.110928957608	0.173971319187
a31	0.2997129722	0.169727526182	0.118848679951	0.109766350909	0.0989023542027	0.203042096396
a20	0.3233307174	0.179087092061	0.11180912665	0.099873570303	0.0886022780676	0.197297242132
a31	0.2964677058	0.19891226402	0.121633988883	0.121471816768	0.0807638193559	0.180750447377
a39	0.2792038686	0.218574488007	0.134459766294	0.131205152256	0.0750863177853	0.161470444459
a31	0.265600002867	0.222792639336	0.142092665431	0.149200614085	0.0808660572618	0.13944804682
</S>	0.201730271433	0.211303794668	0.139134567715	0.184479032042	0.0950919386309	0.16826039341
