 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.0003117977135	0.00440315599	0.18261068616	0.1288818374	0.055545488	0.041430682	0.006772014	0.0017405858	0.00091354637	0.0036792017	0.57107239	0.002638679785
a18	0.000423244761167	0.00479104923	0.29171906872	0.173072502467	0.054772872	0.0393969535667	0.009573635	0.0080765926	0.0110207106367	0.101723285	0.29741915	0.00801095992833
a31	0.000265852275722	0.00268445987667	0.22341925424	0.129762450822	0.0447663133333	0.0398710074222	0.108224076667	0.0429430752	0.0426365048789	0.197126851667	0.159772486667	0.00852766217611
a24	0.000321325000574	0.00384919379222	0.10631285608	0.0953041769407	0.0514574094444	0.0421833871407	0.143255804556	0.0541850874	0.0778911649596	0.286093640556	0.114386308889	0.0247596579254
a31	0.000481116366858	0.0274706828641	0.07620026536	0.0694650589802	0.0455323808148	0.0345647217136	0.166799057185	0.0692444881333	0.0805670203199	0.281316660185	0.118301194296	0.0300573616985
a17	0.000845351988953	0.0469520689547	0.0803111634533	0.0881090763267	0.0528549642716	0.0339909679045	0.181249939062	0.0762903570444	0.0692392971066	0.218331693395	0.119221522765	0.0326035896228
a31	0.00113213709632	0.0894583609849	0.108810166151	0.112751484109	0.0637957407572	0.0396871586348	0.116582513021	0.0507532660148	0.0532171680355	0.181541014465	0.148744044255	0.0335268909076
a20	0.00106169093211	0.118752493662	0.13680507205	0.182495886703	0.0720539699191	0.0439903385449	0.088240915007	0.0355174813383	0.0292447196785	0.104754331488	0.161652574752	0.0254304490025
a7	0.00175516454404	0.0862759912207	0.151143590683	0.277339635568	0.10374184164	0.0415207931816	0.0437166880023	0.0198261477794	0.0201037138928	0.0774053671627	0.132514113251	0.0446568690008
a31	0.00252554754801	0.0826513804069	0.206886533561	0.300233395189	0.113620617213	0.0482917723939	0.0274535853341	0.0147040392598	0.0139694433309	0.0436480197209	0.10849201475	0.0375235799669
a18	0.00311320198267	0.0910958601356	0.226414987854	0.312458575063	0.103485585738	0.050343290798	0.0175618844447	0.00968089675327	0.00969420347697	0.0331758605736	0.110004041917	0.0329715699556
a41	0.00792210242756	0.0752502813785	0.190236219285	0.282673331688	0.125927365246	0.0691442035993	0.0205075581482	0.0169853299178	0.015050191159	0.0409328725245	0.0952248289723	0.0601456779852
a31	0.0128717291425	0.0586360911262	0.195710596428	0.295843557229	0.126742815082	0.0679798698664	0.0203914787161	0.0175990124393	0.0144855243863	0.0400866988415	0.0995402529908	0.0501123688951
a46	0.0238195140475	0.0659248130421	0.199329375476	0.292856059076	0.110757915027	0.0660377886221	0.0145443369054	0.0117294889464	0.0107979561288	0.0352027042805	0.11377636633	0.0552237205317
a20	0.0324888246825	0.0607486243474	0.173716658492	0.218662039692	0.134754095009	0.094181502874	0.0215179113018	0.0213288693155	0.0184834880429	0.0435904570935	0.10692793211	0.0735996275106
a31	0.0312250998942	0.0380659471158	0.168721439497	0.230200756564	0.160010155003	0.0892026142913	0.0200261197673	0.0201769777385	0.0186478100143	0.0466560690312	0.131771852037	0.0452951595035
a39	0.0505050049647	0.0440903963719	0.155400651499	0.212685225521	0.132017848334	0.0856763080971	0.0161751192558	0.0141403702128	0.0144638016714	0.0437379043437	0.148289390679	0.0828179708345
a31	0.0682434849882	0.0469940504573	0.135846242166	0.178974455174	0.116933442778	0.091367142699	0.0144332248853	0.0120881757043	0.0134263770571	0.0418287261146	0.175182660226	0.104681999278
a24	0.130118464996	0.0445617994858	0.122985260722	0.154870183391	0.100885939259	0.083080434233	0.0130347034284	0.0101090795348	0.0125246178524	0.0324755893715	0.173996678075	0.121357255426
a31	0.157708326999	0.0420134974953	0.103237166907	0.123127362797	0.10468950142	0.102068831411	0.0132906984761	0.0102851914116	0.0134535006175	0.0271285087905	0.143415844025	0.159581571809
a17	0.172961067666	0.0408875188318	0.093898038969	0.110724094266	0.106375940473	0.108374207137	0.0147172681587	0.0117268187039	0.0151253748725	0.0272897399302	0.129948091342	0.167971820603
a31	0.196820505889	0.0408577356106	0.101234736323	0.104517394755	0.081397843491	0.0978085257123	0.0145246116862	0.011532998668	0.0136746057242	0.0223813119767	0.114616637114	0.200633073534
a8	0.176619495296	0.0455177198702	0.123297828774	0.113475251585	0.0750906201637	0.0911187385708	0.0124717148621	0.0102092863227	0.0134527666747	0.0208342049922	0.111596851038	0.206315504511
a24	0.243379311765	0.0597798746234	0.134166989591	0.0973416905283	0.0610584777212	0.0739655761903	0.0210522926207	0.0177542321076	0.0205116422249	0.0264299539974	0.0827077646793	0.161852181504
a20	0.269283637255	0.0504880372078	0.110016319864	0.0750355718428	0.0627562495737	0.0825618553968	0.0363904258736	0.0321565873692	0.028958200075	0.0386570193325	0.0711828272264	0.142513230501
a41	0.228423899085	0.0362927520693	0.0778911999547	0.0557855406143	0.0682152481912	0.101252455132	0.0650711376245	0.0567883924564	0.0366925286917	0.0476610664442	0.0696998737421	0.156225866834
a31	0.210831113028	0.0296551393564	0.0674962233182	0.0494720875381	0.0800485860637	0.110147821711	0.0826691942082	0.0712850941521	0.0409288148972	0.0395340151481	0.0717212892474	0.146210598945
a46	0.229177887676	0.0315785221188	0.0739846644394	0.0517840825127	0.0814117186879	0.10616045057	0.0788289294027	0.0671320207174	0.0396646582991	0.033880475716	0.0701556597491	0.136240919648
a31	0.239321522559	0.0354298820396	0.0984341948131	0.0655483851709	0.0815710612293	0.10423733019	0.0648063578009	0.0523175849058	0.030360723433	0.0273092579053	0.067441216583	0.133222503216
a20	0.24882472752	0.0425823803465	0.119899328271	0.0770452863903	0.0815743487431	0.101610240063	0.046963579267	0.0370493846353	0.023686067811	0.0228930976351	0.0682603201943	0.129611266072
a8	0.280637069173	0.0539837661155	0.13508473609	0.0831842534634	0.0676310029144	0.080376580021	0.0401589274223	0.0326195502118	0.025091970937	0.0297991532117	0.0577144080648	0.113718570357
</S>	0.283785484586	0.0558097210577	0.144757538045	0.0883402667317	0.0649879714572	0.0722186600105	0.0402312352111	0.0328334866059	0.0269916889685	0.0323925526059	0.0542918640324	0.103359490179
