 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.00486680365	0.036230850335	0.02180204388	0.1069390618	0.1464832755	0.096912245	0.10991565	0.153420833	0.1099241951	0.07330251125	0.02563058635	0.026706668	0.0080181732	0.0159496105	0.01871915445	0.0269250504	0.0182532845
a31	0.00737147205	0.0390744637783	0.0256829152933	0.112635337267	0.158349329833	0.133968365	0.106658333333	0.123968039667	0.0489768414333	0.0438901705833	0.0334151670167	0.036023607	0.0509623618667	0.0184373098333	0.02221991315	0.0264820933667	0.0118842454667
a20	0.00754592855	0.0327720132594	0.0155410084311	0.0840479704223	0.106236179278	0.160672478333	0.0991989744443	0.108557691889	0.0265068965778	0.0316436270278	0.0361022487389	0.0383184768667	0.0764102949556	0.0421453529444	0.10883388605	0.0141300513556	0.0113368891222
a31	0.00908973438333	0.0356876574198	0.0176041891437	0.0972697748074	0.105494279759	0.158146322778	0.0635360604814	0.0498956136297	0.0124556416259	0.0218494655093	0.0378056509796	0.0456231968222	0.0584877983185	0.0816948109815	0.179637512017	0.0137760691185	0.0119462276074
a28	0.0124669874611	0.0363692431399	0.0255617947146	0.0760208459358	0.0876260819197	0.110239895926	0.0413684824938	0.0285255955432	0.0075487677753	0.0184116137031	0.0384106813265	0.0477105132741	0.0503460384395	0.0958617189938	0.290300280672	0.0200842760395	0.0131471947691
a37	0.0111252659537	0.0306431525466	0.0230824589049	0.0403629926453	0.0510741787732	0.047354532742	0.0205468254979	0.0147651169811	0.00380413705843	0.00891216343437	0.0285508011088	0.029254028758	0.0564698094798	0.0989937916646	0.475169446891	0.0392625266798	0.020628762923
a16	0.0070169321179	0.0135032293489	0.0156256199683	0.0150380122818	0.0205159532911	0.017460219614	0.00949552816597	0.00880940202703	0.00659902008614	0.0204082481448	0.0625574903696	0.0566125409193	0.0667658211599	0.0856598082215	0.463008202297	0.10903363756	0.0218903153077
a21	0.00875216637263	0.00710238358297	0.0195798653228	0.0061293173606	0.011335580997	0.007148530138	0.00561470992199	0.00877075557568	0.0180196041954	0.0504779090483	0.0976424074565	0.0910066529731	0.0602361383866	0.0692076370738	0.353918900766	0.167228775853	0.0178286774359
a31	0.0301223231242	0.040201033661	0.117081017774	0.0142098979869	0.0694705846657	0.017437163046	0.023334414174	0.0391452755252	0.0265763073985	0.0521567086828	0.0745960391522	0.0693569886577	0.0415717721289	0.0483814664579	0.211985514255	0.114405090951	0.00996842857863
a37	0.0687741077081	0.064825057887	0.186964279258	0.0199528396623	0.103183182555	0.0225465420153	0.0318526223913	0.0540855358417	0.0276473304662	0.0380646782276	0.0401768677174	0.0367572592192	0.0269657113763	0.035019765586	0.146476292085	0.0839508759837	0.0127570862929
a21	0.077752389236	0.043127584629	0.139716439753	0.0118254438874	0.0605350778517	0.0111887886051	0.0171218162304	0.0337074802806	0.0306265928221	0.0469671887425	0.0426711145725	0.0427139120731	0.0362773351254	0.0548511031953	0.203854864028	0.123980591995	0.023082318431
a27	0.0726343130787	0.0321088768763	0.109737856584	0.00831338296247	0.0418183172839	0.00701783213503	0.0115867985101	0.0252555804269	0.029986919274	0.0487617449142	0.0431070635242	0.0464272780244	0.0458676250418	0.0885109030651	0.230539504676	0.131831307332	0.026494678477
a41	0.0870810476929	0.0355789012921	0.108086866861	0.00921382365416	0.0437311667613	0.00729607504501	0.01173912917	0.0233322721423	0.0270641154247	0.0408864659714	0.0360102291747	0.0408431110081	0.0519112070139	0.115833201022	0.225164428225	0.111633429111	0.024594480159
a10	0.116442845898	0.0489368594307	0.128620446954	0.0141878008847	0.0600612345871	0.0121978743483	0.01621220539	0.0255123843808	0.0274945564749	0.0359061463238	0.0326221010582	0.0362167936694	0.0502090090046	0.103583488674	0.189682509408	0.085668244037	0.0164454517197
a3	0.124941503633	0.0550986714769	0.129994515651	0.0166432602949	0.0646310531957	0.0138322011161	0.0173243937967	0.0245672924603	0.024908378825	0.0307499507746	0.0280396323527	0.0317467025565	0.0482791810015	0.121368624558	0.175396776469	0.075960875679	0.0165169562399
a11	0.111979969544	0.051695722159	0.10833111855	0.0157408984316	0.0558090683986	0.011309797372	0.0145937675989	0.0205484384868	0.0197829656083	0.0258199399249	0.0228757661176	0.0283244121855	0.0494088390005	0.167390294853	0.190614728823	0.0821681652263	0.0236061394133
a8	0.075445488948	0.035865805053	0.07164712675	0.0112660166105	0.0377928816329	0.00782317785733	0.0101264560663	0.0141537865623	0.0159923748694	0.029591831975	0.0487487520392	0.0565889107285	0.0617432150002	0.161131648284	0.231362022941	0.102861311742	0.0278592351378
a20	0.0855949287493	0.0398601626843	0.08210640615	0.0144936166702	0.0477804270443	0.0111331466858	0.0111779125554	0.0133505492541	0.0159738799565	0.0305643106583	0.0580121643464	0.0655293469095	0.0643394490001	0.119844439428	0.222142977647	0.0963982272473	0.0216980598126
a15	0.131034869583	0.0599242595614	0.119350365383	0.0221126182234	0.0730604223481	0.0170593752286	0.0165647078518	0.0183149540847	0.0178752736522	0.0239436582194	0.0327600297821	0.0378894573032	0.0551481723334	0.113620743143	0.176654022549	0.0697833004158	0.0149037493709
a31	0.117141606528	0.0899575085205	0.147588011794	0.0401470470745	0.118560177449	0.0327314054095	0.0256599589506	0.0249055446949	0.0164398198841	0.0190323344065	0.019707099594	0.0221884450011	0.0426305224445	0.089498342881	0.13100031285	0.0508823591386	0.0119294582903
a0	0.117068315509	0.110874489507	0.156509410598	0.0536608356915	0.135625012483	0.0396826928032	0.0294822596502	0.0269398758983	0.016017493628	0.0169277458022	0.0139369398647	0.0170782409004	0.0261563204815	0.0581761827937	0.0978401996167	0.0635773173795	0.0204466145968
a8	0.0881904173363	0.0681602279023	0.091948716866	0.0326131462305	0.070915272961	0.0204549079011	0.0168390554501	0.0164693719661	0.0151433782093	0.0253362612674	0.0373085466216	0.0429571386335	0.0408808514938	0.0709383309312	0.191681253206	0.13146695246	0.0386961838656
a20	0.0908291479454	0.0519247440341	0.0871668689553	0.0225442214102	0.0617042014537	0.0157039966004	0.0138344257167	0.0146440709887	0.0148357924031	0.0287561674225	0.0465014605405	0.0509463902112	0.0489272451646	0.0659947936437	0.222649301069	0.132658069153	0.0303791497219
a31	0.121626640982	0.0909108480114	0.139157436318	0.0497659438034	0.129581412151	0.0438061318668	0.0292557489056	0.0251118183296	0.0148132281344	0.0203097641408	0.0244293979802	0.0264528808037	0.0303058673882	0.0408933129812	0.12782247869	0.0725855863843	0.013171545674
a28	0.117905245327	0.103087899337	0.131000678773	0.0643975639345	0.138955810717	0.0548417212889	0.0352929759685	0.0279898877765	0.0138534160448	0.0164593530469	0.0151976657934	0.0188455990012	0.0197383331294	0.0273523340937	0.0948743678967	0.0880838404614	0.0321233282247
a31	0.112653730109	0.099605279779	0.101454406258	0.0704069473115	0.132167716906	0.0811785744296	0.0505699283228	0.0375056675922	0.0128071566816	0.0162190800156	0.0115476780645	0.0158494524337	0.0147103333765	0.0223299811512	0.0841416076322	0.0968836084871	0.0399688690749
a0	0.122446011703	0.10478790526	0.0996684454193	0.0751505004372	0.130634638969	0.0939421681432	0.0605741414409	0.0446672891974	0.0211888358939	0.0203229196719	0.0126144084882	0.0176076702446	0.00871665299217	0.0113038385037	0.0485051565441	0.0779116991624	0.0499577593583
a31	0.125500020568	0.09806092042	0.0930935631398	0.0684064981457	0.115579999656	0.0924764627144	0.0708544804803	0.0546681843991	0.027243829298	0.027859311224	0.0156108951627	0.0204762280815	0.00657639743072	0.00777392913457	0.035912609848	0.0750634823875	0.0648432307861
