 	non	sono	ancora	vestita	</S>
a31	0.115812721	0.019055839	0.0057782545	0.07353987	0.7858133
a23	0.0597303276667	0.0213191993333	0.00787731483333	0.32308732	0.5879858
a31	0.0230742095222	0.0153279314444	0.0389701202778	0.632931656667	0.289696051333
a7	0.0108011729741	0.0439782704815	0.125737906759	0.675053318889	0.144429320778
a31	0.0100067509914	0.0671332701605	0.30047557892	0.55235818963	0.0700262262593
a13	0.0181146941638	0.15626637672	0.42654415964	0.371933589877	0.0271411852198
a31	0.0272423363879	0.21423677224	0.424631496547	0.316391663292	0.0174976912066
a37	0.0407924671293	0.200809257413	0.427512762182	0.313391274431	0.0174941857355
a18	0.0546513857098	0.241686035804	0.399201867394	0.222323141477	0.0821375639118
a31	0.0631743372366	0.261441575268	0.355826565798	0.156758317159	0.162799227971
a46	0.0732051260789	0.289212888423	0.357202525266	0.13776571572	0.142613764657
a8	0.131894613693	0.321362189474	0.334116935089	0.123628616907	0.0889976635523
</S>	0.186974576847	0.327216324737	0.306339277544	0.110659960954	0.0688098717762
