 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.096202707785	0.08927232	0.3420081115	0.467051643697	0.001574258655	0.000109723184	0.00083683616	0.00294438305
a8	0.0328673256183	0.0318563227333	0.1484408495	0.520898957899	0.007121103985	0.000132483471333	0.00193033465333	0.256752634017
a31	0.0116269842984	0.0118711399444	0.0783379365	0.469583962633	0.025441241995	0.00263515637378	0.0297165784844	0.370787001339
a41	0.00389032041847	0.00498664504813	0.0399316468333	0.473521764211	0.0317911353317	0.0685166383579	0.162776719495	0.214585157113
a31	0.00131467357082	0.00354228001604	0.0339852666111	0.372704214737	0.134879644111	0.116222752786	0.203588114832	0.133763079538
a0	0.000459812241607	0.00303790193868	0.033512070537	0.299357208246	0.178247783037	0.172647370929	0.229524839944	0.0832129990127
a31	0.000191912127202	0.00530533234623	0.043729230179	0.232990416082	0.174105699346	0.211544156976	0.262624299981	0.0695089496709
a39	0.000110796029067	0.00606345638208	0.047195878393	0.197306365361	0.184909246449	0.196128218992	0.26153114666	0.106754914557
a31	0.000318744796356	0.00495917759403	0.0373118834643	0.118670503787	0.128921787483	0.241704716331	0.308904818887	0.159208391519
a10	0.000425521392119	0.00452390606468	0.0344853673214	0.0955906932623	0.115330437828	0.242695638777	0.306377199629	0.20057125384
a20	0.00329000742404	0.00499828035489	0.0291948439405	0.109265167754	0.110574432609	0.199086699592	0.283888036543	0.259702534613
a31	0.00530128327468	0.00571640068496	0.0313494736468	0.120047795918	0.13542233087	0.216824169864	0.269942118848	0.215396408204
a10	0.00401264562489	0.00445536989499	0.0260616142156	0.126741518639	0.13222373029	0.219675196621	0.273878499616	0.212951409401
a20	0.0065617466083	0.00428981853166	0.0218448954052	0.15136333288	0.0978660300967	0.179095848874	0.265409933205	0.273568406467
a31	0.00836795006943	0.00446835164389	0.0193371864684	0.147260087627	0.164168880032	0.190422266291	0.241212564402	0.224762738822
a13	0.0185331608898	0.00716501121463	0.0290423461561	0.154316945876	0.202720106677	0.19234397543	0.204438948134	0.191439506274
a20	0.0403418852966	0.00935983373821	0.0371532803854	0.168951655292	0.147065655559	0.169830568477	0.196955696045	0.230341412091
a31	0.0389797880989	0.00992027091274	0.0328454757951	0.181444491764	0.187842191853	0.183260676159	0.178165008682	0.18754209403
a28	0.058173044033	0.0137874273042	0.0396410829317	0.198881453921	0.219268967284	0.186702462053	0.148687126227	0.134858434677
a24	0.156905141344	0.0385513024347	0.0586286713106	0.17986622464	0.178506885761	0.154550427351	0.119137952076	0.113853401559
a46	0.250605630448	0.0636939374782	0.0697341154369	0.14783636488	0.156760528587	0.130563975784	0.0931426273587	0.087662833853
a39	0.295208100149	0.0652491274927	0.0702632418123	0.131384220293	0.141742069529	0.119899098595	0.0880738257862	0.088180327951
a46	0.326824576716	0.0654956291642	0.0687836539374	0.120681418764	0.131306669843	0.112383814865	0.0852618852621	0.0892623526503
a8	0.274899395572	0.0655640340547	0.0750866846458	0.136777192921	0.145640426614	0.122065413622	0.0903928100874	0.0895740542168
</S>	0.209846662786	0.0633449860274	0.0814686473229	0.156097436461	0.162563978307	0.134629806811	0.0984853975437	0.0935631171084
