 	mi	si	gonfiò	il	dito	</S>
a41	0.00874489185	0.01272859325	0.0022958513792	0.103094640498	0.42853197	0.4446040585
a20	0.0155858512833	0.0304760214167	0.0160744572597	0.187727260166	0.53825398	0.2118824285
a39	0.0136897634011	0.0302633103389	0.271318506753	0.216346900055	0.340644844667	0.127736685167
a31	0.00603541434037	0.027781752313	0.471373402251	0.312485600018	0.135681102222	0.0466427446123
a37	0.00518630191346	0.0533783574377	0.470108017417	0.385003133339	0.0686103024073	0.0177138810941
a21	0.00852160520449	0.0866046791459	0.504960422472	0.347058191113	0.0403266764691	0.0125284263647
a38	0.0171396797348	0.110913426382	0.442915430824	0.326869577038	0.048087593823	0.0540743091216
a18	0.0343357039116	0.122866062127	0.328994453608	0.285753302346	0.0800269212743	0.148023576374
a46	0.0592153773039	0.128039957376	0.234140624536	0.226458594115	0.107147045425	0.244998432125
a31	0.0658402791013	0.124716182459	0.187596854845	0.197363681372	0.114744646808	0.309738384042
a20	0.0998118710338	0.155342674153	0.168736078282	0.177241417124	0.115940359269	0.282927644681
a46	0.180767853678	0.198257131384	0.150832536094	0.146727685708	0.11580530509	0.207609538227
a31	0.211297517893	0.226047723795	0.136367432031	0.129243968569	0.104135806697	0.192907566076
a8	0.195760945964	0.250307894598	0.14031547401	0.13036416619	0.104420557232	0.178830938692
a31	0.191828368655	0.272475908199	0.148300998003	0.130093355397	0.0998787540773	0.157422572897
</S>	0.193447654327	0.2899406291	0.146921979002	0.122159787698	0.0847098395386	0.162820071449
